,date,MCD stock,isPartial
4,2019-03-05,39.06,False
5,2019-03-06,44.1,False
6,2019-03-07,39.06,False
7,2019-03-08,33.39,False
8,2019-03-09,15.75,False
9,2019-03-10,15.120000000000001,False
10,2019-03-11,15.75,False
11,2019-03-12,38.43,False
12,2019-03-13,49.14,False
13,2019-03-14,20.79,False
14,2019-03-15,30.240000000000002,False
15,2019-03-16,10.08,False
16,2019-03-17,5.04,False
17,2019-03-18,18.27,False
18,2019-03-19,35.28,False
19,2019-03-20,27.72,False
20,2019-03-21,39.69,False
21,2019-03-22,38.43,False
22,2019-03-23,13.23,False
23,2019-03-24,5.04,False
24,2019-03-25,38.43,False
25,2019-03-26,45.99,False
26,2019-03-27,44.1,False
27,2019-03-28,30.240000000000002,False
28,2019-03-29,55.44,False
29,2019-03-30,18.27,False
30,2019-03-31,10.71,False
