"Date","Price","Open","High","Low","Vol.","Change %"
"Jul 16, 2018","198.88","199.14","199.22","197.89","2.53M","0.10%"
"Jul 13, 2018","198.69","198.46","199.93","198.46","2.31M","0.37%"
"Jul 12, 2018","197.95","198.20","198.48","197.00","2.71M","0.51%"
"Jul 11, 2018","196.95","197.22","197.76","195.95","3.31M","-0.33%"
"Jul 10, 2018","197.61","196.56","197.76","196.38","2.84M","0.78%"
"Jul 09, 2018","196.08","195.70","196.71","195.03","2.58M","0.82%"
"Jul 06, 2018","194.48","194.58","195.35","192.95","2.55M","0.04%"
"Jul 05, 2018","194.41","194.49","194.74","193.13","3.04M","0.41%"
"Jul 03, 2018","193.62","194.44","195.71","193.41","1.61M","-0.21%"
"Jul 02, 2018","194.02","193.82","194.18","192.12","3.82M","-0.55%"
"Jun 29, 2018","195.10","195.86","198.83","194.99","4.11M","-0.06%"
"Jun 28, 2018","195.21","195.00","196.01","193.51","2.99M","0.10%"
"Jun 27, 2018","195.02","196.66","197.99","195.01","3.77M","-0.68%"
"Jun 26, 2018","196.36","196.58","197.33","195.60","3.27M","-0.01%"
"Jun 25, 2018","196.38","197.41","197.84","195.06","5.13M","-0.52%"
"Jun 22, 2018","197.41","200.79","201.20","197.17","7.07M","-1.45%"
"Jun 21, 2018","200.31","199.21","200.94","198.61","4.70M","0.62%"
"Jun 20, 2018","199.08","200.00","200.13","198.12","3.39M","-0.07%"
"Jun 19, 2018","199.21","198.21","199.90","198.10","5.50M","-0.74%"
"Jun 18, 2018","200.69","198.94","200.91","198.11","3.41M","0.07%"
"Jun 15, 2018","200.54","198.95","201.60","198.50","7.82M","0.44%"
"Jun 14, 2018","199.67","200.26","201.00","198.16","4.31M","-0.32%"
"Jun 13, 2018","200.31","201.30","201.58","199.66","5.13M","-0.50%"
"Jun 12, 2018","201.31","199.84","201.34","199.51","4.62M","0.84%"
"Jun 11, 2018","199.64","198.91","200.52","198.34","4.24M","0.66%"
"Jun 08, 2018","198.33","195.87","198.50","195.01","4.01M","1.10%"
"Jun 07, 2018","196.17","193.83","197.20","193.83","4.38M","1.33%"
"Jun 06, 2018","193.59","193.07","193.59","191.21","4.13M","0.86%"
"Jun 05, 2018","191.94","190.44","192.38","189.70","4.23M","0.30%"
"Jun 04, 2018","191.36","188.22","191.54","187.97","4.10M","2.14%"
"Jun 01, 2018","187.35","187.21","188.83","186.52","3.71M","0.43%"
"May 31, 2018","186.55","187.16","187.36","185.25","4.84M","-0.29%"
"May 30, 2018","187.09","184.83","187.80","184.01","3.98M","1.13%"
"May 29, 2018","185.00","185.55","186.83","184.25","4.73M","-0.99%"
"May 25, 2018","186.85","186.71","187.83","186.05","2.73M","-0.16%"
"May 24, 2018","187.15","186.79","187.41","184.67","3.94M","0.26%"
"May 23, 2018","186.67","187.10","187.31","184.98","7.39M","-0.11%"
"May 22, 2018","186.87","190.06","190.78","186.52","4.59M","-1.54%"
"May 21, 2018","189.79","188.20","190.67","188.00","4.15M","1.26%"
"May 18, 2018","187.42","185.75","188.21","185.55","4.70M","1.13%"
"May 17, 2018","185.33","186.25","187.18","184.87","4.23M","-0.56%"
"May 16, 2018","186.38","189.28","189.28","185.90","5.04M","-0.85%"
"May 15, 2018","187.98","189.50","189.69","186.10","10.15M","-1.62%"
"May 14, 2018","191.08","191.50","191.65","189.86","7.04M","0.40%"
"May 11, 2018","190.31","187.63","190.80","187.35","5.36M","1.68%"
"May 10, 2018","187.16","185.97","187.97","185.88","3.85M","0.43%"
"May 09, 2018","186.36","185.03","186.50","183.57","3.39M","0.71%"
"May 08, 2018","185.04","183.45","185.30","182.50","4.17M","0.81%"
"May 07, 2018","183.56","185.40","185.50","182.67","3.58M","-0.79%"
"May 04, 2018","185.03","182.75","186.35","181.84","3.90M","1.00%"
"May 03, 2018","183.19","184.87","184.90","181.20","4.12M","-1.46%"
"May 02, 2018","185.91","184.49","187.12","183.75","3.87M","0.69%"
"May 01, 2018","184.63","184.73","184.73","181.40","3.42M","-0.09%"
"Apr 30, 2018","184.80","186.99","187.80","184.80","4.17M","-0.89%"
"Apr 27, 2018","186.46","185.49","187.04","183.87","4.38M","0.40%"
"Apr 26, 2018","185.72","178.46","185.93","178.08","8.78M","4.70%"
"Apr 25, 2018","177.39","176.08","178.07","174.55","5.59M","0.64%"
"Apr 24, 2018","176.26","179.30","180.00","175.05","4.44M","-0.79%"
"Apr 23, 2018","177.66","177.62","178.38","176.13","2.99M","0.37%"
"Apr 20, 2018","177.01","177.85","178.89","176.32","5.01M","-0.04%"
"Apr 19, 2018","177.08","179.50","179.70","175.77","5.41M","-1.54%"
"Apr 18, 2018","179.85","175.00","180.25","174.99","5.86M","2.82%"
"Apr 17, 2018","174.91","175.76","176.24","174.10","3.11M","0.28%"
"Apr 16, 2018","174.43","174.23","175.60","173.32","3.53M","0.94%"
"Apr 13, 2018","172.80","174.49","175.51","172.22","4.31M","-0.32%"
"Apr 12, 2018","173.36","173.31","174.24","172.90","3.40M","0.29%"
"Apr 11, 2018","172.86","172.00","175.06","171.80","4.23M","-0.36%"
"Apr 10, 2018","173.49","174.03","174.19","172.24","4.81M","0.57%"
"Apr 09, 2018","172.51","175.06","175.35","172.37","5.08M","-1.11%"
"Apr 06, 2018","174.45","177.98","178.52","173.35","5.24M","-2.61%"
"Apr 05, 2018","179.13","178.00","180.04","177.31","3.80M","0.95%"
"Apr 04, 2018","177.44","170.80","177.84","170.42","4.76M","2.12%"
"Apr 03, 2018","173.76","172.78","174.94","172.43","5.28M","0.50%"
"Apr 02, 2018","172.90","177.15","177.69","170.42","7.23M","-3.00%"
"Mar 29, 2018","178.24","175.70","178.64","175.50","4.42M","1.99%"
"Mar 28, 2018","174.76","175.24","177.53","173.92","4.32M","0.05%"
"Mar 27, 2018","174.68","177.38","178.73","173.60","4.71M","-0.96%"
"Mar 26, 2018","176.38","174.11","176.80","173.51","7.32M","2.67%"
"Mar 23, 2018","171.80","176.24","177.56","171.56","6.02M","-1.99%"
"Mar 22, 2018","175.29","177.42","178.56","175.08","5.26M","-1.53%"
"Mar 21, 2018","178.02","178.35","180.14","177.68","3.49M","-0.08%"
"Mar 20, 2018","178.16","177.64","178.89","177.16","4.15M","0.60%"
"Mar 19, 2018","177.10","178.65","179.32","176.00","4.74M","-1.04%"
"Mar 16, 2018","178.96","178.43","180.40","177.97","8.41M","0.50%"
"Mar 15, 2018","178.07","177.69","179.86","176.72","3.94M","0.37%"
"Mar 14, 2018","177.41","179.10","179.66","175.89","4.53M","-0.53%"
"Mar 13, 2018","178.35","179.59","180.95","177.86","6.13M","-0.76%"
"Mar 12, 2018","179.71","182.43","183.06","179.55","4.99M","-1.34%"
"Mar 09, 2018","182.16","179.00","182.24","177.92","4.48M","2.37%"
"Mar 08, 2018","177.94","179.44","179.98","176.73","4.75M","-0.36%"
"Mar 07, 2018","178.58","178.82","180.00","176.82","4.80M","-1.68%"
"Mar 06, 2018","181.64","182.75","183.00","179.51","5.31M","-0.06%"
"Mar 05, 2018","181.74","177.86","182.26","177.70","5.75M","1.84%"
"Mar 02, 2018","178.46","177.72","179.19","176.34","5.67M","-0.66%"
"Mar 01, 2018","179.64","182.75","184.40","178.25","6.12M","-1.44%"
"Feb 28, 2018","182.27","184.41","186.65","182.27","6.42M","-1.47%"
"Feb 27, 2018","184.98","188.87","189.25","184.96","4.62M","-1.85%"
"Feb 26, 2018","188.46","189.17","189.79","187.86","4.65M","0.06%"
"Feb 23, 2018","188.35","186.20","188.41","185.62","4.32M","1.55%"
"Feb 22, 2018","185.47","183.72","186.22","182.91","5.65M","1.32%"
"Feb 21, 2018","183.06","187.21","187.98","182.86","7.53M","-1.95%"
"Feb 20, 2018","186.71","189.90","191.44","186.31","8.92M","-0.14%"
"Feb 16, 2018","186.97","185.06","187.99","184.86","7.62M","0.92%"
"Feb 15, 2018","185.27","186.74","187.19","183.25","5.11M","0.31%"
"Feb 14, 2018","184.69","181.88","185.06","181.05","6.77M","0.53%"
"Feb 13, 2018","183.72","183.23","183.99","180.89","4.27M","-0.18%"
"Feb 12, 2018","184.06","186.55","187.01","183.41","6.78M","-0.03%"
"Feb 09, 2018","184.12","183.25","186.00","175.79","9.06M","1.60%"
"Feb 08, 2018","181.22","191.14","191.14","180.93","7.24M","-5.26%"
"Feb 07, 2018","191.29","190.73","194.51","189.72","6.02M","0.13%"
"Feb 06, 2018","191.04","178.62","191.96","175.42","11.68M","4.33%"
"Feb 05, 2018","183.11","190.07","194.29","180.38","10.62M","-5.60%"
"Feb 02, 2018","193.97","199.25","199.30","193.44","6.18M","-2.97%"
"Feb 01, 2018","199.90","199.34","202.25","198.28","3.55M","-0.50%"
"Jan 31, 2018","200.90","203.22","205.08","200.23","4.55M","-0.45%"
"Jan 30, 2018","201.81","201.47","203.15","191.57","5.98M","-1.52%"
"Jan 29, 2018","204.92","207.23","207.60","204.71","3.63M","-1.11%"
"Jan 26, 2018","207.23","205.60","207.31","204.44","3.78M","0.91%"
"Jan 25, 2018","205.37","206.80","206.83","203.84","3.54M","-0.41%"
"Jan 24, 2018","206.22","205.20","207.10","204.55","4.37M","0.64%"
"Jan 23, 2018","204.90","204.89","206.35","204.15","3.62M","0.22%"
"Jan 22, 2018","204.46","201.60","204.47","201.51","4.86M","1.55%"
"Jan 19, 2018","201.33","199.81","201.33","199.13","5.81M","1.51%"
"Jan 18, 2018","198.33","199.78","200.24","197.66","4.47M","-0.75%"
"Jan 17, 2018","199.82","197.50","199.82","196.84","4.00M","1.79%"
"Jan 16, 2018","196.31","197.86","198.95","195.70","5.69M","-0.06%"
"Jan 12, 2018","196.42","195.50","199.42","194.82","6.75M","0.89%"
"Jan 11, 2018","194.68","191.68","194.73","191.40","3.90M","1.50%"
"Jan 10, 2018","191.80","192.76","193.22","191.65","3.12M","-0.67%"
"Jan 09, 2018","193.10","192.70","193.47","191.64","3.01M","0.55%"
"Jan 08, 2018","192.04","191.72","193.72","191.60","3.51M","-0.24%"
"Jan 05, 2018","192.50","190.93","192.54","190.51","4.22M","1.04%"
"Jan 04, 2018","190.51","189.87","190.87","188.47","4.05M","0.79%"
"Jan 03, 2018","189.01","188.00","189.36","187.82","4.53M","0.52%"
"Jan 02, 2018","188.03","190.21","190.72","188.01","4.68M","-0.79%"
"Dec 29, 2017","189.53","190.74","190.74","189.53","4.64M","-0.13%"
"Dec 28, 2017","189.78","190.91","190.98","189.64","3.18M","-0.22%"
"Dec 27, 2017","190.19","190.60","191.49","190.01","5.91M","-0.09%"
"Dec 26, 2017","190.36","188.53","190.42","188.34","2.97M","1.19%"
"Dec 22, 2017","188.13","188.46","188.46","187.27","3.26M","0.03%"
"Dec 21, 2017","188.08","187.89","188.84","187.44","5.86M","0.41%"
"Dec 20, 2017","187.31","187.00","187.90","186.03","5.38M","0.72%"
"Dec 19, 2017","185.98","185.24","186.72","184.60","4.58M","0.68%"
"Dec 18, 2017","184.73","183.50","185.47","183.50","5.01M","1.18%"
"Dec 15, 2017","182.58","182.99","183.21","182.13","8.20M","0.25%"
"Dec 14, 2017","182.13","183.59","184.00","182.06","3.54M","-0.49%"
"Dec 13, 2017","183.03","182.01","183.67","182.00","5.18M","0.68%"
"Dec 12, 2017","181.80","182.75","183.21","181.66","5.28M","-0.25%"
"Dec 11, 2017","182.25","182.90","182.96","181.12","6.04M","-0.63%"
"Dec 08, 2017","183.41","182.50","183.90","182.16","5.09M","0.77%"
"Dec 07, 2017","182.00","180.05","182.58","179.77","5.48M","0.66%"
"Dec 06, 2017","180.80","180.25","182.15","178.68","6.89M","-1.12%"
"Dec 05, 2017","182.85","184.79","184.91","182.26","6.35M","-1.11%"
"Dec 04, 2017","184.90","183.19","186.31","183.19","6.19M","2.48%"
"Dec 01, 2017","180.42","180.32","180.60","176.70","4.68M","0.33%"
"Nov 30, 2017","179.82","178.07","180.67","177.41","9.18M","1.45%"
"Nov 29, 2017","177.25","176.57","178.43","175.68","4.90M","0.39%"
"Nov 28, 2017","176.57","174.89","176.77","172.99","6.05M","1.38%"
"Nov 27, 2017","174.16","172.87","174.91","172.38","4.54M","1.06%"
"Nov 24, 2017","172.33","172.11","173.10","171.74","1.85M","0.16%"
"Nov 22, 2017","172.06","172.89","172.94","172.04","4.13M","-0.46%"
"Nov 21, 2017","172.86","170.53","172.86","170.15","6.23M","1.41%"
"Nov 20, 2017","170.45","168.14","170.69","167.80","4.70M","1.62%"
"Nov 17, 2017","167.74","167.00","168.43","166.06","4.53M","0.14%"
"Nov 16, 2017","167.50","166.68","167.76","166.06","4.59M","1.23%"
"Nov 15, 2017","165.47","167.44","167.44","165.35","5.53M","-1.54%"
"Nov 14, 2017","168.06","163.62","168.14","163.15","10.28M","1.64%"
"Nov 13, 2017","165.35","164.64","166.64","164.25","7.19M","0.76%"
"Nov 10, 2017","164.11","163.34","164.58","162.93","3.55M","0.51%"
"Nov 09, 2017","163.27","164.10","164.13","162.28","3.41M","-0.48%"
"Nov 08, 2017","164.05","163.34","164.68","163.27","2.91M","0.24%"
"Nov 07, 2017","163.66","164.09","164.40","162.83","3.20M","-0.34%"
"Nov 06, 2017","164.22","164.80","164.88","163.01","3.28M","-0.10%"
"Nov 03, 2017","164.39","163.01","164.99","162.68","3.08M","1.03%"
"Nov 02, 2017","162.71","165.01","165.01","160.53","6.52M","-1.61%"
"Nov 01, 2017","165.38","166.42","166.74","165.12","3.57M","-0.24%"
"Oct 31, 2017","165.78","165.40","166.34","165.10","2.92M","0.28%"
"Oct 30, 2017","165.31","166.99","166.99","164.88","3.91M","-1.21%"
"Oct 27, 2017","167.34","166.80","167.75","166.46","3.72M","-0.18%"
"Oct 26, 2017","167.65","166.39","167.94","166.11","3.75M","0.95%"
"Oct 25, 2017","166.07","166.11","166.95","165.38","4.19M","0.02%"
"Oct 24, 2017","166.03","164.67","166.46","164.65","3.69M","0.78%"
"Oct 23, 2017","164.74","164.04","166.26","163.75","4.00M","0.80%"
"Oct 20, 2017","163.43","163.97","164.15","162.74","4.17M","0.12%"
"Oct 19, 2017","163.24","163.50","164.11","162.77","2.68M","-0.13%"
"Oct 18, 2017","163.45","163.42","164.24","163.35","2.76M","0.06%"
"Oct 17, 2017","163.35","164.22","164.92","161.51","4.19M","-0.53%"
"Oct 16, 2017","164.22","164.47","164.67","163.26","2.59M","-0.15%"
"Oct 13, 2017","164.47","164.92","166.07","164.35","3.26M","-0.07%"
"Oct 12, 2017","164.59","165.41","165.41","164.47","3.40M","-0.40%"
"Oct 11, 2017","165.25","165.19","165.87","164.45","2.32M","0.05%"
"Oct 10, 2017","165.16","165.70","165.80","164.64","2.76M","-0.33%"
"Oct 09, 2017","165.71","166.14","166.63","165.42","2.13M","-0.08%"
"Oct 06, 2017","165.85","166.18","166.63","165.74","2.92M","-0.16%"
"Oct 05, 2017","166.12","165.07","166.25","164.26","3.50M","0.50%"
"Oct 04, 2017","165.29","165.49","166.08","164.91","2.75M","0.07%"
"Oct 03, 2017","165.17","164.06","165.28","164.00","3.05M","0.70%"
"Oct 02, 2017","164.02","164.20","164.25","163.22","2.72M","0.28%"
"Sep 29, 2017","163.56","162.50","163.61","162.15","3.47M","0.74%"
"Sep 28, 2017","162.36","160.72","162.45","160.66","4.61M","0.89%"
"Sep 27, 2017","160.92","161.38","161.69","160.14","3.97M","-0.21%"
"Sep 26, 2017","161.26","161.55","162.00","160.79","3.22M","0.10%"
