,date,EA stock,isPartial
0,2014-04-01,2.04,False
1,2014-04-02,1.76,False
2,2014-04-03,2.04,False
3,2014-04-04,2.48,False
4,2014-04-05,1.6400000000000001,False
5,2014-04-06,4.0,False
6,2014-04-07,1.68,False
7,2014-04-08,1.72,False
8,2014-04-09,2.4,False
9,2014-04-10,2.8000000000000003,False
10,2014-04-11,1.84,False
11,2014-04-12,1.24,False
12,2014-04-13,0.84,False
13,2014-04-14,1.4000000000000001,False
14,2014-04-15,1.4000000000000001,False
15,2014-04-16,1.76,False
16,2014-04-17,0.72,False
17,2014-04-18,2.4,False
18,2014-04-19,0.0,False
19,2014-04-20,0.88,False
20,2014-04-21,0.76,False
21,2014-04-22,2.04,False
22,2014-04-23,1.36,False
23,2014-04-24,1.4000000000000001,False
24,2014-04-25,2.56,False
25,2014-04-26,0.8,False
26,2014-04-27,0.0,False
27,2014-04-28,1.36,False
28,2014-04-29,3.08,False
29,2014-04-30,1.04,False
0,2014-05-01,2.52,False
1,2014-05-02,2.4299999999999997,False
2,2014-05-03,1.7999999999999998,False
3,2014-05-04,0.8999999999999999,False
4,2014-05-05,1.7999999999999998,False
5,2014-05-06,5.04,False
6,2014-05-07,9.0,False
7,2014-05-08,7.83,False
8,2014-05-09,6.12,False
9,2014-05-10,3.15,False
10,2014-05-11,2.9699999999999998,False
11,2014-05-12,3.69,False
12,2014-05-13,5.67,False
13,2014-05-14,2.52,False
14,2014-05-15,3.33,False
15,2014-05-16,3.33,False
16,2014-05-17,1.7999999999999998,False
17,2014-05-18,0.8999999999999999,False
18,2014-05-19,4.2299999999999995,False
19,2014-05-20,4.5,False
20,2014-05-21,3.2399999999999998,False
21,2014-05-22,4.41,False
22,2014-05-23,1.71,False
23,2014-05-24,0.99,False
24,2014-05-25,0.99,False
25,2014-05-26,1.44,False
26,2014-05-27,2.9699999999999998,False
27,2014-05-28,2.79,False
28,2014-05-29,2.16,False
29,2014-05-30,2.34,False
30,2014-05-31,0.99,False
0,2014-06-01,1.0,False
1,2014-06-02,1.2000000000000002,False
2,2014-06-03,2.0,False
3,2014-06-04,1.6,False
4,2014-06-05,2.0500000000000003,False
5,2014-06-06,0.9,False
6,2014-06-07,0.0,False
7,2014-06-08,1.0,False
8,2014-06-09,2.1,False
9,2014-06-10,3.4000000000000004,False
10,2014-06-11,2.0500000000000003,False
11,2014-06-12,3.75,False
12,2014-06-13,1.3,False
13,2014-06-14,0.0,False
14,2014-06-15,2.95,False
15,2014-06-16,1.25,False
16,2014-06-17,4.1000000000000005,False
17,2014-06-18,5.0,False
18,2014-06-19,3.0,False
19,2014-06-20,2.2,False
20,2014-06-21,2.0500000000000003,False
21,2014-06-22,1.5,False
22,2014-06-23,2.95,False
23,2014-06-24,2.9000000000000004,False
24,2014-06-25,2.0500000000000003,False
25,2014-06-26,2.1,False
26,2014-06-27,0.9,False
27,2014-06-28,2.5500000000000003,False
28,2014-06-29,1.5,False
29,2014-06-30,1.6500000000000001,False
0,2014-07-01,1.2,False
1,2014-07-02,1.8599999999999999,False
2,2014-07-03,1.68,False
3,2014-07-04,1.6199999999999999,False
4,2014-07-05,1.08,False
5,2014-07-06,1.14,False
6,2014-07-07,1.2,False
7,2014-07-08,1.5,False
8,2014-07-09,1.2,False
9,2014-07-10,1.44,False
10,2014-07-11,1.56,False
11,2014-07-12,0.96,False
12,2014-07-13,1.44,False
13,2014-07-14,2.2199999999999998,False
14,2014-07-15,1.38,False
15,2014-07-16,2.04,False
16,2014-07-17,1.6199999999999999,False
17,2014-07-18,2.2199999999999998,False
18,2014-07-19,0.96,False
19,2014-07-20,1.08,False
20,2014-07-21,1.6199999999999999,False
21,2014-07-22,3.5999999999999996,False
22,2014-07-23,6.0,False
23,2014-07-24,1.8599999999999999,False
24,2014-07-25,2.16,False
25,2014-07-26,1.02,False
26,2014-07-27,0.72,False
27,2014-07-28,2.04,False
28,2014-07-29,1.7999999999999998,False
29,2014-07-30,2.6399999999999997,False
30,2014-07-31,1.44,False
0,2014-08-01,1.75,False
1,2014-08-02,0.0,False
2,2014-08-03,0.0,False
3,2014-08-04,2.5,False
4,2014-08-05,5.0,False
5,2014-08-06,1.25,False
6,2014-08-07,2.4000000000000004,False
7,2014-08-08,1.3,False
8,2014-08-09,1.0,False
9,2014-08-10,1.9500000000000002,False
10,2014-08-11,2.5,False
11,2014-08-12,2.85,False
12,2014-08-13,2.45,False
13,2014-08-14,1.25,False
14,2014-08-15,0.0,False
15,2014-08-16,1.0,False
16,2014-08-17,0.0,False
17,2014-08-18,2.5,False
18,2014-08-19,2.45,False
19,2014-08-20,2.85,False
20,2014-08-21,3.7,False
21,2014-08-22,1.7000000000000002,False
22,2014-08-23,0.9500000000000001,False
23,2014-08-24,1.9000000000000001,False
24,2014-08-25,1.2000000000000002,False
25,2014-08-26,3.6,False
26,2014-08-27,1.2000000000000002,False
27,2014-08-28,2.85,False
28,2014-08-29,3.8000000000000003,False
29,2014-08-30,1.0,False
30,2014-08-31,1.9000000000000001,False
0,2014-09-01,0.9500000000000001,False
1,2014-09-02,4.75,False
2,2014-09-03,3.85,False
3,2014-09-04,4.4,False
4,2014-09-05,2.0,False
5,2014-09-06,1.75,False
6,2014-09-07,1.1500000000000001,False
7,2014-09-08,3.35,False
8,2014-09-09,3.75,False
9,2014-09-10,2.85,False
10,2014-09-11,2.9000000000000004,False
11,2014-09-12,5.0,False
12,2014-09-13,0.0,False
13,2014-09-14,2.3000000000000003,False
14,2014-09-15,1.9000000000000001,False
15,2014-09-16,2.85,False
16,2014-09-17,3.35,False
17,2014-09-18,1.4500000000000002,False
18,2014-09-19,2.0,False
19,2014-09-20,2.25,False
20,2014-09-21,0.0,False
21,2014-09-22,4.65,False
22,2014-09-23,2.85,False
23,2014-09-24,2.85,False
24,2014-09-25,3.85,False
25,2014-09-26,4.55,False
26,2014-09-27,2.3000000000000003,False
27,2014-09-28,2.25,False
28,2014-09-29,0.0,False
29,2014-09-30,3.8000000000000003,False
0,2014-10-01,1.2,False
1,2014-10-02,0.96,False
2,2014-10-03,0.96,False
3,2014-10-04,0.78,False
4,2014-10-05,1.44,False
5,2014-10-06,2.4,False
6,2014-10-07,0.6,False
7,2014-10-08,1.7999999999999998,False
8,2014-10-09,1.56,False
9,2014-10-10,1.6199999999999999,False
10,2014-10-11,1.5,False
11,2014-10-12,0.72,False
12,2014-10-13,0.6,False
13,2014-10-14,1.2,False
14,2014-10-15,2.1,False
15,2014-10-16,2.4,False
16,2014-10-17,1.26,False
17,2014-10-18,1.08,False
18,2014-10-19,0.72,False
19,2014-10-20,2.1,False
20,2014-10-21,1.5,False
21,2014-10-22,1.2,False
22,2014-10-23,0.6,False
23,2014-10-24,1.26,False
24,2014-10-25,0.72,False
25,2014-10-26,1.08,False
26,2014-10-27,1.7999999999999998,False
27,2014-10-28,3.84,False
28,2014-10-29,6.0,False
29,2014-10-30,2.46,False
30,2014-10-31,3.84,False
0,2014-11-01,1.02,False
1,2014-11-02,2.52,False
2,2014-11-03,3.9,False
3,2014-11-04,3.84,False
4,2014-11-05,1.68,False
5,2014-11-06,6.0,False
6,2014-11-07,3.5999999999999996,False
7,2014-11-08,2.04,False
8,2014-11-09,1.5,False
9,2014-11-10,1.68,False
10,2014-11-11,1.68,False
11,2014-11-12,2.1,False
12,2014-11-13,3.78,False
13,2014-11-14,3.96,False
14,2014-11-15,3.96,False
15,2014-11-16,1.92,False
16,2014-11-17,2.94,False
17,2014-11-18,2.6999999999999997,False
18,2014-11-19,4.859999999999999,False
19,2014-11-20,1.74,False
20,2014-11-21,3.54,False
21,2014-11-22,1.02,False
22,2014-11-23,0.96,False
23,2014-11-24,2.94,False
24,2014-11-25,4.2,False
25,2014-11-26,3.0,False
26,2014-11-27,0.8999999999999999,False
27,2014-11-28,1.7999999999999998,False
28,2014-11-29,1.02,False
29,2014-11-30,0.96,False
0,2014-12-01,1.85,False
1,2014-12-02,2.45,False
2,2014-12-03,2.5,False
3,2014-12-04,4.1000000000000005,False
4,2014-12-05,2.6500000000000004,False
5,2014-12-06,1.1500000000000001,False
6,2014-12-07,2.2,False
7,2014-12-08,3.2,False
8,2014-12-09,5.0,False
9,2014-12-10,4.1000000000000005,False
10,2014-12-11,2.5500000000000003,False
11,2014-12-12,4.7,False
12,2014-12-13,1.1500000000000001,False
13,2014-12-14,1.1,False
14,2014-12-15,2.2,False
15,2014-12-16,4.800000000000001,False
16,2014-12-17,1.6500000000000001,False
17,2014-12-18,1.6500000000000001,False
18,2014-12-19,2.1,False
19,2014-12-20,2.75,False
20,2014-12-21,2.35,False
21,2014-12-22,1.7000000000000002,False
22,2014-12-23,1.05,False
23,2014-12-24,3.1500000000000004,False
24,2014-12-25,1.25,False
25,2014-12-26,1.1500000000000001,False
26,2014-12-27,3.45,False
27,2014-12-28,1.9000000000000001,False
28,2014-12-29,1.35,False
29,2014-12-30,1.05,False
30,2014-12-31,2.6500000000000004,False
0,2015-01-01,0.48,False
1,2015-01-02,1.68,False
2,2015-01-03,0.8999999999999999,False
3,2015-01-04,0.6599999999999999,False
4,2015-01-05,1.14,False
5,2015-01-06,1.5,False
6,2015-01-07,1.68,False
7,2015-01-08,0.36,False
8,2015-01-09,1.3199999999999998,False
9,2015-01-10,0.6599999999999999,False
10,2015-01-11,0.0,False
11,2015-01-12,1.08,False
12,2015-01-13,1.08,False
13,2015-01-14,0.8999999999999999,False
14,2015-01-15,0.96,False
15,2015-01-16,1.5,False
16,2015-01-17,0.42,False
17,2015-01-18,0.42,False
18,2015-01-19,0.36,False
19,2015-01-20,1.08,False
20,2015-01-21,0.72,False
21,2015-01-22,1.08,False
22,2015-01-23,0.78,False
23,2015-01-24,1.08,False
24,2015-01-25,0.42,False
25,2015-01-26,2.16,False
26,2015-01-27,2.34,False
27,2015-01-28,6.0,False
28,2015-01-29,3.6599999999999997,False
29,2015-01-30,3.54,False
30,2015-01-31,0.42,False
0,2015-02-01,2.0300000000000002,False
1,2015-02-02,4.9,False
2,2015-02-03,4.41,False
3,2015-02-04,3.08,False
4,2015-02-05,4.9,False
5,2015-02-06,2.8000000000000003,False
6,2015-02-07,2.66,False
7,2015-02-08,4.130000000000001,False
8,2015-02-09,3.99,False
9,2015-02-10,2.1700000000000004,False
10,2015-02-11,5.32,False
11,2015-02-12,2.7300000000000004,False
12,2015-02-13,3.7800000000000002,False
13,2015-02-14,1.05,False
14,2015-02-15,7.000000000000001,False
15,2015-02-16,2.8000000000000003,False
16,2015-02-17,2.8000000000000003,False
17,2015-02-18,4.0600000000000005,False
18,2015-02-19,3.1500000000000004,False
19,2015-02-20,1.8900000000000001,False
20,2015-02-21,4.2,False
21,2015-02-22,1.54,False
22,2015-02-23,1.7500000000000002,False
23,2015-02-24,4.41,False
24,2015-02-25,1.7500000000000002,False
25,2015-02-26,4.0600000000000005,False
26,2015-02-27,5.53,False
27,2015-02-28,4.130000000000001,False
0,2015-03-01,1.44,False
1,2015-03-02,3.7600000000000002,False
2,2015-03-03,5.92,False
3,2015-03-04,2.56,False
4,2015-03-05,2.16,False
5,2015-03-06,2.24,False
6,2015-03-07,3.04,False
7,2015-03-08,2.48,False
8,2015-03-09,2.96,False
9,2015-03-10,2.96,False
10,2015-03-11,3.7600000000000002,False
11,2015-03-12,6.48,False
12,2015-03-13,8.0,False
13,2015-03-14,6.96,False
14,2015-03-15,2.0,False
15,2015-03-16,6.32,False
16,2015-03-17,5.12,False
17,2015-03-18,3.84,False
18,2015-03-19,4.24,False
19,2015-03-20,2.16,False
20,2015-03-21,2.48,False
21,2015-03-22,2.4,False
22,2015-03-23,2.96,False
23,2015-03-24,4.24,False
24,2015-03-25,2.48,False
25,2015-03-26,2.48,False
26,2015-03-27,4.0,False
27,2015-03-28,2.16,False
28,2015-03-29,1.04,False
29,2015-03-30,4.24,False
30,2015-03-31,3.04,False
0,2015-04-01,1.6199999999999999,False
1,2015-04-02,3.42,False
2,2015-04-03,1.7999999999999998,False
3,2015-04-04,1.44,False
4,2015-04-05,0.96,False
5,2015-04-06,1.68,False
6,2015-04-07,2.76,False
7,2015-04-08,2.82,False
8,2015-04-09,3.2399999999999998,False
9,2015-04-10,2.1,False
10,2015-04-11,0.96,False
11,2015-04-12,0.96,False
12,2015-04-13,1.6199999999999999,False
13,2015-04-14,2.4,False
14,2015-04-15,1.98,False
15,2015-04-16,4.02,False
16,2015-04-17,4.62,False
17,2015-04-18,1.44,False
18,2015-04-19,1.92,False
19,2015-04-20,2.4,False
20,2015-04-21,3.6599999999999997,False
21,2015-04-22,2.82,False
22,2015-04-23,2.82,False
23,2015-04-24,2.94,False
24,2015-04-25,1.92,False
25,2015-04-26,0.96,False
26,2015-04-27,3.96,False
27,2015-04-28,3.54,False
28,2015-04-29,6.0,False
29,2015-04-30,2.1,False
0,2015-05-01,3.0100000000000002,False
1,2015-05-02,1.7500000000000002,False
2,2015-05-03,2.1,False
3,2015-05-04,2.3800000000000003,False
4,2015-05-05,4.41,False
5,2015-05-06,7.000000000000001,False
6,2015-05-07,4.2,False
7,2015-05-08,5.32,False
8,2015-05-09,2.1,False
9,2015-05-10,2.66,False
10,2015-05-11,3.08,False
11,2015-05-12,4.9,False
12,2015-05-13,3.22,False
13,2015-05-14,2.3800000000000003,False
14,2015-05-15,4.62,False
15,2015-05-16,3.7100000000000004,False
16,2015-05-17,1.54,False
17,2015-05-18,2.87,False
18,2015-05-19,4.0600000000000005,False
19,2015-05-20,3.22,False
20,2015-05-21,4.130000000000001,False
21,2015-05-22,2.1700000000000004,False
22,2015-05-23,2.1,False
23,2015-05-24,1.05,False
24,2015-05-25,0.9100000000000001,False
25,2015-05-26,0.8400000000000001,False
26,2015-05-27,4.340000000000001,False
27,2015-05-28,2.0300000000000002,False
28,2015-05-29,1.54,False
29,2015-05-30,2.1,False
30,2015-05-31,1.54,False
0,2015-06-01,0.6599999999999999,False
1,2015-06-02,2.52,False
2,2015-06-03,2.04,False
3,2015-06-04,2.88,False
4,2015-06-05,1.2,False
5,2015-06-06,0.84,False
6,2015-06-07,1.68,False
7,2015-06-08,1.56,False
8,2015-06-09,1.56,False
9,2015-06-10,2.04,False
10,2015-06-11,2.34,False
11,2015-06-12,1.44,False
12,2015-06-13,0.84,False
13,2015-06-14,0.84,False
14,2015-06-15,4.5,False
15,2015-06-16,2.28,False
16,2015-06-17,2.52,False
17,2015-06-18,2.34,False
18,2015-06-19,4.859999999999999,False
19,2015-06-20,2.04,False
20,2015-06-21,1.08,False
21,2015-06-22,1.7999999999999998,False
22,2015-06-23,4.56,False
23,2015-06-24,3.9,False
24,2015-06-25,3.78,False
25,2015-06-26,3.5999999999999996,False
26,2015-06-27,1.68,False
27,2015-06-28,1.26,False
28,2015-06-29,3.0,False
29,2015-06-30,6.0,False
0,2015-07-01,4.05,False
1,2015-07-02,3.69,False
2,2015-07-03,1.44,False
3,2015-07-04,1.08,False
4,2015-07-05,2.16,False
5,2015-07-06,1.3499999999999999,False
6,2015-07-07,2.6999999999999997,False
7,2015-07-08,8.459999999999999,False
8,2015-07-09,5.9399999999999995,False
9,2015-07-10,4.2299999999999995,False
10,2015-07-11,2.16,False
11,2015-07-12,2.16,False
12,2015-07-13,5.31,False
13,2015-07-14,9.0,False
14,2015-07-15,4.05,False
15,2015-07-16,5.9399999999999995,False
16,2015-07-17,5.31,False
17,2015-07-18,1.17,False
18,2015-07-19,1.17,False
19,2015-07-20,6.12,False
20,2015-07-21,7.199999999999999,False
21,2015-07-22,5.85,False
22,2015-07-23,2.25,False
23,2015-07-24,5.22,False
24,2015-07-25,4.77,False
25,2015-07-26,1.6199999999999999,False
26,2015-07-27,3.5999999999999996,False
27,2015-07-28,2.61,False
28,2015-07-29,3.51,False
29,2015-07-30,7.739999999999999,False
30,2015-07-31,5.58,False
0,2015-08-01,2.79,False
1,2015-08-02,1.7999999999999998,False
2,2015-08-03,5.31,False
3,2015-08-04,4.32,False
4,2015-08-05,7.739999999999999,False
5,2015-08-06,5.67,False
6,2015-08-07,2.9699999999999998,False
7,2015-08-08,2.25,False
8,2015-08-09,1.53,False
9,2015-08-10,4.05,False
10,2015-08-11,3.2399999999999998,False
11,2015-08-12,4.32,False
12,2015-08-13,2.79,False
13,2015-08-14,3.69,False
14,2015-08-15,1.7999999999999998,False
15,2015-08-16,1.3499999999999999,False
16,2015-08-17,3.51,False
17,2015-08-18,4.2299999999999995,False
18,2015-08-19,4.32,False
19,2015-08-20,5.04,False
20,2015-08-21,4.41,False
21,2015-08-22,2.6999999999999997,False
22,2015-08-23,1.3499999999999999,False
23,2015-08-24,7.29,False
24,2015-08-25,9.0,False
25,2015-08-26,6.66,False
26,2015-08-27,4.5,False
27,2015-08-28,4.68,False
28,2015-08-29,2.9699999999999998,False
29,2015-08-30,1.3499999999999999,False
30,2015-08-31,6.3,False
0,2015-09-01,7.83,False
1,2015-09-02,3.96,False
2,2015-09-03,9.0,False
3,2015-09-04,4.5,False
4,2015-09-05,2.16,False
5,2015-09-06,2.52,False
6,2015-09-07,2.34,False
7,2015-09-08,4.859999999999999,False
8,2015-09-09,4.5,False
9,2015-09-10,5.22,False
10,2015-09-11,5.3999999999999995,False
11,2015-09-12,1.7999999999999998,False
12,2015-09-13,2.61,False
13,2015-09-14,2.9699999999999998,False
14,2015-09-15,3.5999999999999996,False
15,2015-09-16,7.199999999999999,False
16,2015-09-17,4.5,False
17,2015-09-18,4.41,False
18,2015-09-19,1.7999999999999998,False
19,2015-09-20,1.53,False
20,2015-09-21,5.04,False
21,2015-09-22,6.21,False
22,2015-09-23,4.2299999999999995,False
23,2015-09-24,5.22,False
24,2015-09-25,3.78,False
25,2015-09-26,2.88,False
26,2015-09-27,1.08,False
27,2015-09-28,6.4799999999999995,False
28,2015-09-29,4.68,False
29,2015-09-30,5.04,False
0,2015-10-01,3.19,False
1,2015-10-02,2.97,False
2,2015-10-03,1.54,False
3,2015-10-04,0.77,False
4,2015-10-05,2.2,False
5,2015-10-06,2.53,False
6,2015-10-07,2.53,False
7,2015-10-08,4.84,False
8,2015-10-09,2.97,False
9,2015-10-10,2.2,False
10,2015-10-11,0.77,False
11,2015-10-12,2.97,False
12,2015-10-13,4.73,False
13,2015-10-14,5.94,False
14,2015-10-15,4.73,False
15,2015-10-16,4.62,False
16,2015-10-17,2.64,False
17,2015-10-18,1.43,False
18,2015-10-19,4.73,False
19,2015-10-20,5.83,False
20,2015-10-21,3.74,False
21,2015-10-22,5.72,False
22,2015-10-23,3.3,False
23,2015-10-24,2.64,False
24,2015-10-25,1.43,False
25,2015-10-26,4.29,False
26,2015-10-27,3.08,False
27,2015-10-28,4.07,False
28,2015-10-29,6.71,False
29,2015-10-30,11.0,False
30,2015-10-31,4.07,False
0,2015-11-01,4.07,False
1,2015-11-02,10.56,False
2,2015-11-03,8.58,False
3,2015-11-04,9.790000000000001,False
4,2015-11-05,9.9,False
5,2015-11-06,9.46,False
6,2015-11-07,2.2,False
7,2015-11-08,4.51,False
8,2015-11-09,8.14,False
9,2015-11-10,4.84,False
10,2015-11-11,5.06,False
11,2015-11-12,8.14,False
12,2015-11-13,9.9,False
13,2015-11-14,1.76,False
14,2015-11-15,2.64,False
15,2015-11-16,8.58,False
16,2015-11-17,7.15,False
17,2015-11-18,10.12,False
18,2015-11-19,6.49,False
19,2015-11-20,11.0,False
20,2015-11-21,2.2,False
21,2015-11-22,2.64,False
22,2015-11-23,10.89,False
23,2015-11-24,8.14,False
24,2015-11-25,9.68,False
25,2015-11-26,3.52,False
26,2015-11-27,1.98,False
27,2015-11-28,6.6,False
28,2015-11-29,2.53,False
29,2015-11-30,7.7,False
0,2015-12-01,4.14,False
1,2015-12-02,4.59,False
2,2015-12-03,3.42,False
3,2015-12-04,6.12,False
4,2015-12-05,3.06,False
5,2015-12-06,1.44,False
6,2015-12-07,5.13,False
7,2015-12-08,9.0,False
8,2015-12-09,7.6499999999999995,False
9,2015-12-10,6.029999999999999,False
10,2015-12-11,4.859999999999999,False
11,2015-12-12,0.99,False
12,2015-12-13,1.44,False
13,2015-12-14,4.59,False
14,2015-12-15,4.77,False
15,2015-12-16,6.569999999999999,False
16,2015-12-17,8.01,False
17,2015-12-18,5.67,False
18,2015-12-19,3.15,False
19,2015-12-20,1.53,False
20,2015-12-21,3.15,False
21,2015-12-22,4.59,False
22,2015-12-23,4.32,False
23,2015-12-24,2.6999999999999997,False
24,2015-12-25,3.51,False
25,2015-12-26,1.08,False
26,2015-12-27,3.15,False
27,2015-12-28,3.2399999999999998,False
28,2015-12-29,1.89,False
29,2015-12-30,3.78,False
30,2015-12-31,1.53,False
0,2016-01-01,2.79,False
1,2016-01-02,0.8099999999999999,False
2,2016-01-03,1.71,False
3,2016-01-04,2.52,False
4,2016-01-05,2.52,False
5,2016-01-06,4.05,False
6,2016-01-07,5.04,False
7,2016-01-08,2.61,False
8,2016-01-09,0.8099999999999999,False
9,2016-01-10,1.17,False
10,2016-01-11,3.8699999999999997,False
11,2016-01-12,2.79,False
12,2016-01-13,4.68,False
13,2016-01-14,2.88,False
14,2016-01-15,3.78,False
15,2016-01-16,2.07,False
16,2016-01-17,1.17,False
17,2016-01-18,1.44,False
18,2016-01-19,3.96,False
19,2016-01-20,5.3999999999999995,False
20,2016-01-21,3.96,False
21,2016-01-22,2.61,False
22,2016-01-23,1.6199999999999999,False
23,2016-01-24,1.6199999999999999,False
24,2016-01-25,3.51,False
25,2016-01-26,2.16,False
26,2016-01-27,4.59,False
27,2016-01-28,9.0,False
28,2016-01-29,8.19,False
29,2016-01-30,1.26,False
30,2016-01-31,0.8099999999999999,False
0,2016-02-01,7.109999999999999,False
1,2016-02-02,7.47,False
2,2016-02-03,9.0,False
3,2016-02-04,4.77,False
4,2016-02-05,6.4799999999999995,False
5,2016-02-06,1.08,False
6,2016-02-07,2.6999999999999997,False
7,2016-02-08,4.32,False
8,2016-02-09,5.31,False
9,2016-02-10,5.22,False
10,2016-02-11,3.8699999999999997,False
11,2016-02-12,5.85,False
12,2016-02-13,2.16,False
13,2016-02-14,1.6199999999999999,False
14,2016-02-15,0.8999999999999999,False
15,2016-02-16,5.13,False
16,2016-02-17,6.569999999999999,False
17,2016-02-18,2.79,False
18,2016-02-19,2.4299999999999997,False
19,2016-02-20,2.16,False
20,2016-02-21,0.0,False
21,2016-02-22,6.569999999999999,False
22,2016-02-23,7.83,False
23,2016-02-24,7.92,False
24,2016-02-25,5.22,False
25,2016-02-26,6.84,False
26,2016-02-27,1.6199999999999999,False
27,2016-02-28,2.07,False
28,2016-02-29,6.84,False
0,2016-03-01,3.48,False
1,2016-03-02,3.78,False
2,2016-03-03,6.0,False
3,2016-03-04,3.6599999999999997,False
4,2016-03-05,3.7199999999999998,False
5,2016-03-06,0.8999999999999999,False
6,2016-03-07,3.54,False
7,2016-03-08,2.6999999999999997,False
8,2016-03-09,2.46,False
9,2016-03-10,3.06,False
10,2016-03-11,2.58,False
11,2016-03-12,1.92,False
12,2016-03-13,1.38,False
13,2016-03-14,3.54,False
14,2016-03-15,5.16,False
15,2016-03-16,3.2399999999999998,False
16,2016-03-17,3.78,False
17,2016-03-18,3.48,False
18,2016-03-19,1.44,False
19,2016-03-20,1.38,False
20,2016-03-21,1.68,False
21,2016-03-22,2.46,False
22,2016-03-23,1.98,False
23,2016-03-24,3.2399999999999998,False
24,2016-03-25,1.2,False
25,2016-03-26,1.5,False
26,2016-03-27,1.98,False
27,2016-03-28,2.58,False
28,2016-03-29,4.62,False
29,2016-03-30,2.46,False
30,2016-03-31,1.6199999999999999,False
0,2016-04-01,5.22,False
1,2016-04-02,1.74,False
2,2016-04-03,1.14,False
3,2016-04-04,4.32,False
4,2016-04-05,2.04,False
5,2016-04-06,3.0,False
6,2016-04-07,5.58,False
7,2016-04-08,2.82,False
8,2016-04-09,1.2,False
9,2016-04-10,1.74,False
10,2016-04-11,4.38,False
11,2016-04-12,3.0,False
12,2016-04-13,3.7199999999999998,False
13,2016-04-14,3.78,False
14,2016-04-15,6.0,False
15,2016-04-16,2.34,False
16,2016-04-17,2.34,False
17,2016-04-18,4.38,False
18,2016-04-19,2.6999999999999997,False
19,2016-04-20,3.7199999999999998,False
20,2016-04-21,3.12,False
21,2016-04-22,2.6399999999999997,False
22,2016-04-23,1.2,False
23,2016-04-24,2.28,False
24,2016-04-25,2.34,False
25,2016-04-26,3.6599999999999997,False
26,2016-04-27,4.68,False
27,2016-04-28,4.14,False
28,2016-04-29,2.16,False
29,2016-04-30,1.2,False
0,2016-05-01,0.48,False
1,2016-05-02,1.08,False
2,2016-05-03,1.92,False
3,2016-05-04,0.72,False
4,2016-05-05,1.3199999999999998,False
5,2016-05-06,2.28,False
6,2016-05-07,1.08,False
7,2016-05-08,1.7999999999999998,False
8,2016-05-09,3.96,False
9,2016-05-10,6.359999999999999,False
10,2016-05-11,12.0,False
11,2016-05-12,5.279999999999999,False
12,2016-05-13,5.16,False
13,2016-05-14,2.52,False
14,2016-05-15,0.96,False
15,2016-05-16,3.2399999999999998,False
16,2016-05-17,5.16,False
17,2016-05-18,4.32,False
18,2016-05-19,3.2399999999999998,False
19,2016-05-20,2.04,False
20,2016-05-21,1.56,False
21,2016-05-22,0.48,False
22,2016-05-23,1.56,False
23,2016-05-24,2.16,False
24,2016-05-25,2.88,False
25,2016-05-26,2.28,False
26,2016-05-27,2.52,False
27,2016-05-28,1.56,False
28,2016-05-29,0.48,False
29,2016-05-30,1.3199999999999998,False
30,2016-05-31,1.7999999999999998,False
0,2016-06-01,4.0600000000000005,False
1,2016-06-02,3.08,False
2,2016-06-03,4.760000000000001,False
3,2016-06-04,1.8200000000000003,False
4,2016-06-05,1.33,False
5,2016-06-06,2.8000000000000003,False
6,2016-06-07,2.31,False
7,2016-06-08,3.2900000000000005,False
8,2016-06-09,1.8200000000000003,False
9,2016-06-10,2.1,False
10,2016-06-11,1.1900000000000002,False
11,2016-06-12,2.9400000000000004,False
12,2016-06-13,7.000000000000001,False
13,2016-06-14,3.99,False
14,2016-06-15,3.7800000000000002,False
15,2016-06-16,2.8000000000000003,False
16,2016-06-17,3.22,False
17,2016-06-18,1.33,False
18,2016-06-19,1.33,False
19,2016-06-20,2.0300000000000002,False
20,2016-06-21,2.31,False
21,2016-06-22,1.2600000000000002,False
22,2016-06-23,1.54,False
23,2016-06-24,6.510000000000001,False
24,2016-06-25,1.54,False
25,2016-06-26,1.8200000000000003,False
26,2016-06-27,3.7800000000000002,False
27,2016-06-28,3.08,False
28,2016-06-29,2.87,False
29,2016-06-30,3.1500000000000004,False
0,2016-07-01,3.2900000000000005,False
1,2016-07-02,3.7100000000000004,False
2,2016-07-03,1.2600000000000002,False
3,2016-07-04,1.12,False
4,2016-07-05,3.22,False
5,2016-07-06,0.0,False
6,2016-07-07,3.8500000000000005,False
7,2016-07-08,4.550000000000001,False
8,2016-07-09,1.2600000000000002,False
9,2016-07-10,2.45,False
10,2016-07-11,3.7800000000000002,False
11,2016-07-12,5.880000000000001,False
12,2016-07-13,4.340000000000001,False
13,2016-07-14,6.23,False
14,2016-07-15,5.53,False
15,2016-07-16,3.08,False
16,2016-07-17,2.5200000000000005,False
17,2016-07-18,4.83,False
18,2016-07-19,7.000000000000001,False
19,2016-07-20,3.8500000000000005,False
20,2016-07-21,4.340000000000001,False
21,2016-07-22,2.8000000000000003,False
22,2016-07-23,2.5200000000000005,False
23,2016-07-24,1.2600000000000002,False
24,2016-07-25,6.370000000000001,False
25,2016-07-26,4.2700000000000005,False
26,2016-07-27,3.22,False
27,2016-07-28,7.000000000000001,False
28,2016-07-29,1.12,False
29,2016-07-30,1.2600000000000002,False
30,2016-07-31,2.45,False
0,2016-08-01,1.76,False
1,2016-08-02,8.0,False
2,2016-08-03,6.8,False
3,2016-08-04,3.2,False
