,date,MAT stock,isPartial
19,2019-03-20,18.06,False
20,2019-03-21,25.8,False
21,2019-03-22,26.23,False
22,2019-03-23,12.04,False
23,2019-03-24,11.18,False
24,2019-03-25,24.94,False
25,2019-03-26,27.09,False
26,2019-03-27,25.37,False
27,2019-03-28,32.68,False
28,2019-03-29,22.79,False
29,2019-03-30,31.39,False
30,2019-03-31,12.47,False
