,date,MSFT stock,isPartial
18,2019-03-19,68.0,False
19,2019-03-20,55.760000000000005,False
20,2019-03-21,66.64,False
21,2019-03-22,63.24,False
22,2019-03-23,22.44,False
23,2019-03-24,10.200000000000001,False
24,2019-03-25,51.00000000000001,False
25,2019-03-26,47.6,False
26,2019-03-27,54.400000000000006,False
27,2019-03-28,53.720000000000006,False
28,2019-03-29,51.68000000000001,False
29,2019-03-30,13.600000000000001,False
30,2019-03-31,10.200000000000001,False
