,date,CTSH stock,isPartial
1,2014-06-02,15.84,False
2,2014-06-03,15.52,False
3,2014-06-04,5.28,False
4,2014-06-05,5.44,False
5,2014-06-06,11.36,False
6,2014-06-07,6.5600000000000005,False
7,2014-06-08,0.0,False
8,2014-06-09,8.16,False
9,2014-06-10,11.040000000000001,False
10,2014-06-11,14.08,False
11,2014-06-12,5.44,False
12,2014-06-13,8.32,False
13,2014-06-14,6.5600000000000005,False
14,2014-06-15,0.0,False
15,2014-06-16,8.0,False
16,2014-06-17,16.0,False
17,2014-06-18,7.2,False
18,2014-06-19,8.32,False
19,2014-06-20,5.76,False
20,2014-06-21,0.0,False
21,2014-06-22,0.0,False
22,2014-06-23,5.44,False
23,2014-06-24,8.0,False
24,2014-06-25,8.0,False
25,2014-06-26,5.44,False
26,2014-06-27,13.280000000000001,False
27,2014-06-28,0.0,False
28,2014-06-29,6.5600000000000005,False
29,2014-06-30,5.44,False
0,2014-07-01,3.9000000000000004,False
1,2014-07-02,8.0,False
2,2014-07-03,6.2,False
3,2014-07-04,4.4,False
4,2014-07-05,0.0,False
5,2014-07-06,0.0,False
6,2014-07-07,5.9,False
7,2014-07-08,3.9000000000000004,False
8,2014-07-09,10.0,False
9,2014-07-10,4.0,False
10,2014-07-11,4.2,False
11,2014-07-12,0.0,False
12,2014-07-13,0.0,False
13,2014-07-14,0.0,False
14,2014-07-15,3.9000000000000004,False
15,2014-07-16,4.1000000000000005,False
16,2014-07-17,4.1000000000000005,False
17,2014-07-18,4.2,False
18,2014-07-19,0.0,False
19,2014-07-20,0.0,False
20,2014-07-21,0.0,False
21,2014-07-22,4.0,False
22,2014-07-23,4.1000000000000005,False
23,2014-07-24,6.1000000000000005,False
24,2014-07-25,4.2,False
25,2014-07-26,0.0,False
26,2014-07-27,4.9,False
27,2014-07-28,4.0,False
28,2014-07-29,4.0,False
29,2014-07-30,0.0,False
30,2014-07-31,6.1000000000000005,False
0,2014-08-01,3.99,False
1,2014-08-02,4.5600000000000005,False
2,2014-08-03,0.0,False
3,2014-08-04,0.0,False
4,2014-08-05,7.41,False
5,2014-08-06,15.2,False
6,2014-08-07,19.0,False
7,2014-08-08,7.98,False
8,2014-08-09,4.5600000000000005,False
9,2014-08-10,4.5600000000000005,False
10,2014-08-11,11.21,False
11,2014-08-12,7.41,False
12,2014-08-13,11.21,False
13,2014-08-14,0.0,False
14,2014-08-15,6.08,False
15,2014-08-16,0.0,False
16,2014-08-17,4.37,False
17,2014-08-18,0.0,False
18,2014-08-19,7.41,False
19,2014-08-20,9.31,False
20,2014-08-21,3.8,False
21,2014-08-22,5.7,False
22,2014-08-23,0.0,False
23,2014-08-24,4.37,False
24,2014-08-25,0.0,False
25,2014-08-26,7.22,False
26,2014-08-27,3.61,False
27,2014-08-28,7.41,False
28,2014-08-29,3.8,False
29,2014-08-30,0.0,False
30,2014-08-31,0.0,False
0,2014-09-01,0.0,False
1,2014-09-02,4.29,False
2,2014-09-03,0.0,False
3,2014-09-04,5.8500000000000005,False
4,2014-09-05,9.23,False
5,2014-09-06,0.0,False
6,2014-09-07,0.0,False
7,2014-09-08,2.8600000000000003,False
8,2014-09-09,7.15,False
9,2014-09-10,0.0,False
10,2014-09-11,7.15,False
11,2014-09-12,2.99,False
12,2014-09-13,3.5100000000000002,False
13,2014-09-14,0.0,False
14,2014-09-15,13.0,False
15,2014-09-16,5.720000000000001,False
16,2014-09-17,8.71,False
17,2014-09-18,5.8500000000000005,False
18,2014-09-19,6.11,False
19,2014-09-20,3.5100000000000002,False
20,2014-09-21,3.38,False
21,2014-09-22,8.58,False
22,2014-09-23,5.720000000000001,False
23,2014-09-24,0.0,False
24,2014-09-25,4.29,False
25,2014-09-26,2.99,False
26,2014-09-27,3.5100000000000002,False
27,2014-09-28,0.0,False
28,2014-09-29,2.8600000000000003,False
29,2014-09-30,0.0,False
0,2014-10-01,3.42,False
1,2014-10-02,3.51,False
2,2014-10-03,3.69,False
3,2014-10-04,4.2299999999999995,False
4,2014-10-05,0.0,False
5,2014-10-06,6.75,False
6,2014-10-07,3.42,False
7,2014-10-08,3.42,False
8,2014-10-09,0.0,False
9,2014-10-10,9.0,False
10,2014-10-11,4.14,False
11,2014-10-12,4.05,False
12,2014-10-13,3.42,False
13,2014-10-14,3.42,False
14,2014-10-15,6.75,False
15,2014-10-16,6.84,False
16,2014-10-17,3.5999999999999996,False
17,2014-10-18,0.0,False
18,2014-10-19,8.1,False
19,2014-10-20,3.33,False
20,2014-10-21,6.75,False
21,2014-10-22,3.33,False
22,2014-10-23,3.42,False
23,2014-10-24,4.77,False
24,2014-10-25,0.0,False
25,2014-10-26,0.0,False
26,2014-10-27,3.33,False
27,2014-10-28,6.66,False
28,2014-10-29,5.04,False
29,2014-10-30,4.59,False
30,2014-10-31,6.029999999999999,False
0,2014-11-01,5.89,False
1,2014-11-02,5.7,False
2,2014-11-03,4.75,False
3,2014-11-04,4.75,False
4,2014-11-05,12.73,False
5,2014-11-06,7.98,False
6,2014-11-07,15.2,False
7,2014-11-08,0.0,False
8,2014-11-09,5.7,False
9,2014-11-10,9.69,False
10,2014-11-11,9.69,False
11,2014-11-12,6.46,False
12,2014-11-13,19.0,False
13,2014-11-14,11.59,False
14,2014-11-15,5.7,False
15,2014-11-16,5.51,False
16,2014-11-17,7.22,False
17,2014-11-18,7.79,False
18,2014-11-19,4.94,False
19,2014-11-20,6.46,False
20,2014-11-21,7.6,False
21,2014-11-22,5.7,False
22,2014-11-23,5.51,False
23,2014-11-24,9.5,False
24,2014-11-25,9.5,False
25,2014-11-26,6.46,False
26,2014-11-27,0.0,False
27,2014-11-28,5.13,False
28,2014-11-29,0.0,False
29,2014-11-30,0.0,False
0,2014-12-01,6.38,False
1,2014-12-02,4.29,False
2,2014-12-03,6.6,False
3,2014-12-04,11.0,False
4,2014-12-05,4.62,False
5,2014-12-06,0.0,False
6,2014-12-07,0.0,False
7,2014-12-08,4.4,False
8,2014-12-09,8.69,False
9,2014-12-10,6.6,False
10,2014-12-11,4.51,False
11,2014-12-12,9.35,False
12,2014-12-13,0.0,False
13,2014-12-14,5.17,False
14,2014-12-15,8.91,False
15,2014-12-16,7.37,False
16,2014-12-17,4.51,False
17,2014-12-18,6.93,False
18,2014-12-19,6.38,False
19,2014-12-20,0.0,False
20,2014-12-21,0.0,False
21,2014-12-22,7.04,False
22,2014-12-23,8.14,False
23,2014-12-24,8.14,False
24,2014-12-25,5.94,False
25,2014-12-26,10.45,False
26,2014-12-27,0.0,False
27,2014-12-28,5.28,False
28,2014-12-29,7.81,False
29,2014-12-30,4.73,False
30,2014-12-31,5.28,False
0,2015-01-01,0.0,False
1,2015-01-02,9.36,False
2,2015-01-03,4.92,False
3,2015-01-04,0.0,False
4,2015-01-05,8.52,False
5,2015-01-06,4.2,False
6,2015-01-07,4.08,False
7,2015-01-08,4.2,False
8,2015-01-09,4.2,False
9,2015-01-10,0.0,False
10,2015-01-11,0.0,False
11,2015-01-12,4.08,False
12,2015-01-13,8.04,False
13,2015-01-14,8.16,False
14,2015-01-15,8.28,False
15,2015-01-16,8.4,False
16,2015-01-17,4.8,False
17,2015-01-18,0.0,False
18,2015-01-19,6.12,False
19,2015-01-20,4.08,False
20,2015-01-21,12.0,False
21,2015-01-22,8.04,False
22,2015-01-23,8.4,False
23,2015-01-24,4.68,False
24,2015-01-25,0.0,False
25,2015-01-26,3.96,False
26,2015-01-27,6.0,False
27,2015-01-28,3.96,False
28,2015-01-29,4.08,False
29,2015-01-30,8.28,False
30,2015-01-31,0.0,False
0,2015-02-01,6.29,False
1,2015-02-02,10.88,False
2,2015-02-03,5.95,False
3,2015-02-04,8.5,False
4,2015-02-05,7.3100000000000005,False
5,2015-02-06,3.74,False
6,2015-02-07,17.0,False
7,2015-02-08,4.25,False
8,2015-02-09,7.3100000000000005,False
9,2015-02-10,3.5700000000000003,False
10,2015-02-11,7.3100000000000005,False
11,2015-02-12,12.24,False
12,2015-02-13,13.940000000000001,False
13,2015-02-14,4.42,False
14,2015-02-15,4.42,False
15,2015-02-16,3.74,False
16,2015-02-17,3.74,False
17,2015-02-18,6.12,False
18,2015-02-19,14.790000000000001,False
19,2015-02-20,14.110000000000001,False
20,2015-02-21,4.25,False
21,2015-02-22,4.25,False
22,2015-02-23,10.71,False
23,2015-02-24,4.760000000000001,False
24,2015-02-25,5.44,False
25,2015-02-26,10.88,False
26,2015-02-27,7.48,False
27,2015-02-28,0.0,False
0,2015-03-01,4.62,False
1,2015-03-02,14.000000000000002,False
2,2015-03-03,7.98,False
3,2015-03-04,4.0600000000000005,False
4,2015-03-05,4.0600000000000005,False
5,2015-03-06,8.680000000000001,False
6,2015-03-07,4.760000000000001,False
7,2015-03-08,4.760000000000001,False
8,2015-03-09,6.0200000000000005,False
9,2015-03-10,4.0600000000000005,False
10,2015-03-11,8.120000000000001,False
11,2015-03-12,6.16,False
12,2015-03-13,10.64,False
13,2015-03-14,0.0,False
14,2015-03-15,4.62,False
15,2015-03-16,12.040000000000001,False
16,2015-03-17,8.120000000000001,False
17,2015-03-18,12.32,False
18,2015-03-19,8.120000000000001,False
19,2015-03-20,6.300000000000001,False
20,2015-03-21,0.0,False
21,2015-03-22,4.760000000000001,False
22,2015-03-23,0.0,False
23,2015-03-24,7.98,False
24,2015-03-25,5.880000000000001,False
25,2015-03-26,9.38,False
26,2015-03-27,8.540000000000001,False
27,2015-03-28,5.180000000000001,False
28,2015-03-29,0.0,False
29,2015-03-30,4.0600000000000005,False
30,2015-03-31,4.0600000000000005,False
0,2015-04-01,10.360000000000001,False
1,2015-04-02,8.96,False
2,2015-04-03,9.66,False
3,2015-04-04,0.0,False
4,2015-04-05,4.2,False
5,2015-04-06,0.0,False
6,2015-04-07,3.3600000000000003,False
7,2015-04-08,6.720000000000001,False
8,2015-04-09,4.62,False
9,2015-04-10,7.280000000000001,False
10,2015-04-11,4.0600000000000005,False
11,2015-04-12,0.0,False
12,2015-04-13,6.720000000000001,False
13,2015-04-14,4.48,False
14,2015-04-15,10.22,False
15,2015-04-16,6.86,False
16,2015-04-17,3.5000000000000004,False
17,2015-04-18,4.0600000000000005,False
18,2015-04-19,6.0200000000000005,False
19,2015-04-20,6.720000000000001,False
20,2015-04-21,3.3600000000000003,False
21,2015-04-22,6.86,False
22,2015-04-23,3.5000000000000004,False
23,2015-04-24,9.520000000000001,False
24,2015-04-25,4.0600000000000005,False
25,2015-04-26,4.0600000000000005,False
26,2015-04-27,5.040000000000001,False
27,2015-04-28,5.6000000000000005,False
28,2015-04-29,5.040000000000001,False
29,2015-04-30,14.000000000000002,False
0,2015-05-01,7.82,False
1,2015-05-02,5.0600000000000005,False
2,2015-05-03,4.83,False
3,2015-05-04,23.0,False
4,2015-05-05,9.66,False
5,2015-05-06,16.560000000000002,False
6,2015-05-07,9.89,False
7,2015-05-08,14.72,False
8,2015-05-09,6.67,False
9,2015-05-10,0.0,False
10,2015-05-11,6.21,False
11,2015-05-12,10.35,False
12,2015-05-13,11.040000000000001,False
13,2015-05-14,9.89,False
14,2015-05-15,7.13,False
15,2015-05-16,5.0600000000000005,False
16,2015-05-17,0.0,False
17,2015-05-18,6.9,False
18,2015-05-19,8.280000000000001,False
19,2015-05-20,9.66,False
20,2015-05-21,12.65,False
21,2015-05-22,8.74,False
22,2015-05-23,5.0600000000000005,False
23,2015-05-24,0.0,False
24,2015-05-25,6.44,False
25,2015-05-26,10.120000000000001,False
26,2015-05-27,8.05,False
27,2015-05-28,12.42,False
28,2015-05-29,11.5,False
29,2015-05-30,5.0600000000000005,False
30,2015-05-31,4.83,False
0,2015-06-01,12.200000000000001,False
1,2015-06-02,9.8,False
2,2015-06-03,14.8,False
3,2015-06-04,10.200000000000001,False
4,2015-06-05,5.2,False
5,2015-06-06,6.0,False
6,2015-06-07,5.800000000000001,False
7,2015-06-08,7.2,False
8,2015-06-09,19.400000000000002,False
9,2015-06-10,4.800000000000001,False
10,2015-06-11,20.0,False
11,2015-06-12,5.2,False
12,2015-06-13,0.0,False
13,2015-06-14,0.0,False
14,2015-06-15,7.2,False
15,2015-06-16,7.2,False
16,2015-06-17,0.0,False
17,2015-06-18,10.0,False
18,2015-06-19,5.2,False
19,2015-06-20,5.800000000000001,False
20,2015-06-21,5.800000000000001,False
21,2015-06-22,9.8,False
22,2015-06-23,14.8,False
23,2015-06-24,10.0,False
24,2015-06-25,17.6,False
25,2015-06-26,5.2,False
26,2015-06-27,0.0,False
27,2015-06-28,12.0,False
28,2015-06-29,12.4,False
29,2015-06-30,5.0,False
0,2015-07-01,12.24,False
1,2015-07-02,17.0,False
2,2015-07-03,4.930000000000001,False
3,2015-07-04,5.61,False
4,2015-07-05,5.44,False
5,2015-07-06,9.01,False
6,2015-07-07,9.01,False
7,2015-07-08,7.48,False
8,2015-07-09,15.3,False
9,2015-07-10,7.82,False
10,2015-07-11,5.44,False
11,2015-07-12,5.44,False
12,2015-07-13,6.800000000000001,False
13,2015-07-14,13.770000000000001,False
14,2015-07-15,11.39,False
15,2015-07-16,9.350000000000001,False
16,2015-07-17,9.690000000000001,False
17,2015-07-18,5.95,False
18,2015-07-19,5.95,False
19,2015-07-20,9.520000000000001,False
20,2015-07-21,15.3,False
21,2015-07-22,6.12,False
22,2015-07-23,4.590000000000001,False
23,2015-07-24,7.99,False
24,2015-07-25,5.44,False
25,2015-07-26,0.0,False
26,2015-07-27,7.48,False
27,2015-07-28,4.42,False
28,2015-07-29,15.81,False
29,2015-07-30,9.180000000000001,False
30,2015-07-31,7.140000000000001,False
0,2015-08-01,6.3,False
1,2015-08-02,12.6,False
2,2015-08-03,6.8999999999999995,False
3,2015-08-04,5.1,False
4,2015-08-05,21.3,False
5,2015-08-06,21.3,False
6,2015-08-07,12.9,False
7,2015-08-08,6.3,False
8,2015-08-09,6.3,False
9,2015-08-10,20.7,False
10,2015-08-11,18.9,False
11,2015-08-12,10.5,False
12,2015-08-13,13.2,False
13,2015-08-14,10.799999999999999,False
14,2015-08-15,6.3,False
15,2015-08-16,6.0,False
16,2015-08-17,23.099999999999998,False
17,2015-08-18,10.2,False
18,2015-08-19,12.0,False
19,2015-08-20,12.9,False
20,2015-08-21,24.9,False
21,2015-08-22,12.299999999999999,False
22,2015-08-23,6.0,False
23,2015-08-24,30.0,False
24,2015-08-25,16.8,False
25,2015-08-26,20.4,False
26,2015-08-27,10.2,False
27,2015-08-28,15.899999999999999,False
28,2015-08-29,6.0,False
29,2015-08-30,6.0,False
30,2015-08-31,6.6,False
0,2015-09-01,8.4,False
1,2015-09-02,12.809999999999999,False
2,2015-09-03,4.41,False
3,2015-09-04,17.849999999999998,False
4,2015-09-05,7.56,False
5,2015-09-06,0.0,False
6,2015-09-07,4.41,False
7,2015-09-08,12.6,False
8,2015-09-09,10.5,False
9,2015-09-10,12.809999999999999,False
10,2015-09-11,6.72,False
11,2015-09-12,0.0,False
12,2015-09-13,0.0,False
13,2015-09-14,0.0,False
14,2015-09-15,12.6,False
15,2015-09-16,8.4,False
16,2015-09-17,4.2,False
17,2015-09-18,13.229999999999999,False
18,2015-09-19,5.04,False
19,2015-09-20,0.0,False
20,2015-09-21,8.19,False
21,2015-09-22,6.3,False
22,2015-09-23,21.0,False
23,2015-09-24,8.61,False
24,2015-09-25,9.03,False
25,2015-09-26,5.04,False
26,2015-09-27,0.0,False
27,2015-09-28,12.389999999999999,False
28,2015-09-29,12.389999999999999,False
29,2015-09-30,14.49,False
0,2015-10-01,14.4,False
1,2015-10-02,20.0,False
2,2015-10-03,5.6000000000000005,False
3,2015-10-04,0.0,False
4,2015-10-05,9.4,False
5,2015-10-06,9.4,False
6,2015-10-07,11.0,False
7,2015-10-08,16.0,False
8,2015-10-09,11.600000000000001,False
9,2015-10-10,5.6000000000000005,False
10,2015-10-11,5.6000000000000005,False
11,2015-10-12,17.0,False
12,2015-10-13,9.4,False
13,2015-10-14,7.0,False
14,2015-10-15,16.6,False
15,2015-10-16,7.4,False
16,2015-10-17,5.6000000000000005,False
17,2015-10-18,0.0,False
18,2015-10-19,10.8,False
19,2015-10-20,6.2,False
20,2015-10-21,6.2,False
21,2015-10-22,17.400000000000002,False
22,2015-10-23,13.200000000000001,False
23,2015-10-24,5.6000000000000005,False
24,2015-10-25,10.8,False
25,2015-10-26,10.8,False
26,2015-10-27,11.600000000000001,False
27,2015-10-28,15.600000000000001,False
28,2015-10-29,17.400000000000002,False
29,2015-10-30,13.4,False
30,2015-10-31,5.800000000000001,False
0,2015-11-01,6.72,False
1,2015-11-02,12.389999999999999,False
2,2015-11-03,13.44,False
3,2015-11-04,21.0,False
4,2015-11-05,14.91,False
5,2015-11-06,11.549999999999999,False
6,2015-11-07,13.02,False
7,2015-11-08,4.2,False
8,2015-11-09,9.66,False
9,2015-11-10,12.389999999999999,False
10,2015-11-11,8.82,False
11,2015-11-12,3.78,False
12,2015-11-13,9.03,False
13,2015-11-14,8.61,False
14,2015-11-15,0.0,False
15,2015-11-16,9.87,False
16,2015-11-17,14.7,False
17,2015-11-18,9.87,False
18,2015-11-19,3.78,False
19,2015-11-20,7.77,False
20,2015-11-21,4.2,False
21,2015-11-22,4.2,False
22,2015-11-23,9.87,False
23,2015-11-24,10.92,False
24,2015-11-25,6.09,False
25,2015-11-26,3.78,False
26,2015-11-27,11.76,False
27,2015-11-28,4.41,False
28,2015-11-29,0.0,False
29,2015-11-30,5.46,False
0,2015-12-01,5.3999999999999995,False
1,2015-12-02,2.6999999999999997,False
2,2015-12-03,7.02,False
3,2015-12-04,0.0,False
4,2015-12-05,0.0,False
5,2015-12-06,0.0,False
6,2015-12-07,5.58,False
7,2015-12-08,10.98,False
8,2015-12-09,7.02,False
9,2015-12-10,3.78,False
10,2015-12-11,9.719999999999999,False
11,2015-12-12,9.719999999999999,False
12,2015-12-13,3.2399999999999998,False
13,2015-12-14,4.14,False
14,2015-12-15,7.02,False
15,2015-12-16,8.64,False
16,2015-12-17,5.76,False
17,2015-12-18,8.28,False
18,2015-12-19,0.0,False
19,2015-12-20,3.42,False
20,2015-12-21,4.5,False
21,2015-12-22,18.0,False
22,2015-12-23,7.38,False
23,2015-12-24,7.02,False
24,2015-12-25,5.76,False
25,2015-12-26,0.0,False
26,2015-12-27,0.0,False
27,2015-12-28,5.04,False
28,2015-12-29,7.02,False
29,2015-12-30,4.14,False
30,2015-12-31,4.5,False
0,2016-01-01,5.06,False
1,2016-01-02,4.62,False
2,2016-01-03,0.0,False
3,2016-01-04,8.14,False
4,2016-01-05,3.96,False
5,2016-01-06,10.34,False
6,2016-01-07,20.24,False
7,2016-01-08,14.52,False
8,2016-01-09,4.62,False
9,2016-01-10,0.0,False
10,2016-01-11,13.64,False
11,2016-01-12,7.92,False
12,2016-01-13,22.0,False
13,2016-01-14,7.92,False
14,2016-01-15,8.36,False
15,2016-01-16,4.62,False
16,2016-01-17,0.0,False
17,2016-01-18,7.92,False
18,2016-01-19,5.94,False
19,2016-01-20,5.94,False
20,2016-01-21,3.96,False
21,2016-01-22,8.36,False
22,2016-01-23,4.4,False
23,2016-01-24,0.0,False
24,2016-01-25,7.92,False
25,2016-01-26,13.86,False
26,2016-01-27,5.94,False
27,2016-01-28,7.92,False
28,2016-01-29,16.5,False
29,2016-01-30,4.62,False
30,2016-01-31,4.4,False
0,2016-02-01,5.67,False
1,2016-02-02,6.75,False
2,2016-02-03,7.0200000000000005,False
3,2016-02-04,2.7,False
4,2016-02-05,5.94,False
5,2016-02-06,6.48,False
6,2016-02-07,3.24,False
7,2016-02-08,27.0,False
8,2016-02-09,8.64,False
9,2016-02-10,7.0200000000000005,False
10,2016-02-11,9.72,False
11,2016-02-12,8.64,False
12,2016-02-13,6.48,False
13,2016-02-14,3.24,False
14,2016-02-15,4.050000000000001,False
15,2016-02-16,2.7,False
16,2016-02-17,5.67,False
17,2016-02-18,6.75,False
18,2016-02-19,4.32,False
19,2016-02-20,3.24,False
20,2016-02-21,3.24,False
21,2016-02-22,8.370000000000001,False
22,2016-02-23,4.050000000000001,False
23,2016-02-24,11.07,False
24,2016-02-25,7.0200000000000005,False
25,2016-02-26,2.97,False
26,2016-02-27,4.86,False
27,2016-02-28,2.97,False
28,2016-02-29,6.75,False
0,2016-03-01,22.310000000000002,False
1,2016-03-02,13.34,False
2,2016-03-03,10.120000000000001,False
3,2016-03-04,14.030000000000001,False
4,2016-03-05,15.64,False
5,2016-03-06,0.0,False
6,2016-03-07,16.79,False
7,2016-03-08,11.270000000000001,False
8,2016-03-09,11.5,False
9,2016-03-10,6.9,False
10,2016-03-11,14.26,False
11,2016-03-12,7.82,False
12,2016-03-13,7.590000000000001,False
13,2016-03-14,11.270000000000001,False
14,2016-03-15,15.870000000000001,False
15,2016-03-16,20.240000000000002,False
16,2016-03-17,10.35,False
17,2016-03-18,14.49,False
18,2016-03-19,0.0,False
19,2016-03-20,15.41,False
20,2016-03-21,20.7,False
21,2016-03-22,6.9,False
22,2016-03-23,6.9,False
23,2016-03-24,19.55,False
24,2016-03-25,23.0,False
25,2016-03-26,8.280000000000001,False
26,2016-03-27,8.280000000000001,False
27,2016-03-28,7.13,False
28,2016-03-29,22.77,False
29,2016-03-30,9.200000000000001,False
30,2016-03-31,20.470000000000002,False
0,2016-04-01,18.0,False
1,2016-04-02,9.0,False
2,2016-04-03,5.9399999999999995,False
3,2016-04-04,15.66,False
4,2016-04-05,8.64,False
5,2016-04-06,13.139999999999999,False
6,2016-04-07,10.62,False
7,2016-04-08,12.78,False
8,2016-04-09,12.059999999999999,False
9,2016-04-10,5.9399999999999995,False
10,2016-04-11,15.479999999999999,False
11,2016-04-12,12.959999999999999,False
12,2016-04-13,10.44,False
13,2016-04-14,5.3999999999999995,False
14,2016-04-15,10.98,False
15,2016-04-16,6.12,False
16,2016-04-17,5.9399999999999995,False
17,2016-04-18,7.739999999999999,False
18,2016-04-19,5.22,False
19,2016-04-20,15.84,False
20,2016-04-21,10.62,False
21,2016-04-22,5.58,False
22,2016-04-23,6.12,False
23,2016-04-24,5.9399999999999995,False
24,2016-04-25,10.44,False
25,2016-04-26,12.059999999999999,False
26,2016-04-27,10.44,False
27,2016-04-28,13.32,False
28,2016-04-29,10.98,False
29,2016-04-30,0.0,False
0,2016-05-01,0.0,False
1,2016-05-02,9.02,False
2,2016-05-03,8.8,False
3,2016-05-04,4.4,False
4,2016-05-05,11.44,False
5,2016-05-06,18.92,False
6,2016-05-07,10.56,False
7,2016-05-08,5.28,False
8,2016-05-09,15.62,False
9,2016-05-10,22.0,False
10,2016-05-11,11.0,False
11,2016-05-12,8.8,False
12,2016-05-13,4.62,False
13,2016-05-14,0.0,False
14,2016-05-15,5.06,False
15,2016-05-16,8.8,False
16,2016-05-17,17.6,False
17,2016-05-18,4.4,False
18,2016-05-19,11.0,False
19,2016-05-20,14.08,False
20,2016-05-21,0.0,False
21,2016-05-22,10.34,False
22,2016-05-23,6.6,False
23,2016-05-24,11.0,False
24,2016-05-25,18.04,False
25,2016-05-26,9.24,False
26,2016-05-27,4.84,False
27,2016-05-28,10.56,False
28,2016-05-29,5.28,False
29,2016-05-30,4.62,False
30,2016-05-31,6.6,False
0,2016-06-01,11.76,False
1,2016-06-02,8.879999999999999,False
2,2016-06-03,18.48,False
3,2016-06-04,6.96,False
4,2016-06-05,6.72,False
5,2016-06-06,8.879999999999999,False
6,2016-06-07,17.52,False
7,2016-06-08,20.64,False
8,2016-06-09,18.0,False
9,2016-06-10,12.48,False
10,2016-06-11,0.0,False
11,2016-06-12,0.0,False
12,2016-06-13,5.76,False
13,2016-06-14,23.04,False
14,2016-06-15,5.76,False
15,2016-06-16,14.639999999999999,False
16,2016-06-17,12.24,False
17,2016-06-18,6.96,False
18,2016-06-19,0.0,False
19,2016-06-20,14.639999999999999,False
20,2016-06-21,6.0,False
21,2016-06-22,11.76,False
22,2016-06-23,12.24,False
23,2016-06-24,21.84,False
24,2016-06-25,10.559999999999999,False
25,2016-06-26,13.92,False
26,2016-06-27,17.759999999999998,False
27,2016-06-28,8.879999999999999,False
28,2016-06-29,24.0,False
29,2016-06-30,15.36,False
0,2016-07-01,8.36,False
1,2016-07-02,12.540000000000001,False
2,2016-07-03,6.2700000000000005,False
3,2016-07-04,5.51,False
4,2016-07-05,11.02,False
5,2016-07-06,14.06,False
6,2016-07-07,11.4,False
7,2016-07-08,11.78,False
8,2016-07-09,6.46,False
9,2016-07-10,6.46,False
10,2016-07-11,8.36,False
11,2016-07-12,19.0,False
12,2016-07-13,11.02,False
13,2016-07-14,13.3,False
14,2016-07-15,11.4,False
15,2016-07-16,6.46,False
16,2016-07-17,0.0,False
17,2016-07-18,8.36,False
18,2016-07-19,5.51,False
19,2016-07-20,11.21,False
20,2016-07-21,14.06,False
21,2016-07-22,5.7,False
22,2016-07-23,6.65,False
23,2016-07-24,0.0,False
24,2016-07-25,13.68,False
25,2016-07-26,11.02,False
26,2016-07-27,11.02,False
27,2016-07-28,11.21,False
28,2016-07-29,11.59,False
29,2016-07-30,0.0,False
30,2016-07-31,0.0,False
0,2016-08-01,11.5,False
1,2016-08-02,8.5,False
2,2016-08-03,8.75,False
3,2016-08-04,23.5,False
4,2016-08-05,25.0,False
5,2016-08-06,7.0,False
6,2016-08-07,14.0,False
7,2016-08-08,20.75,False
8,2016-08-09,14.75,False
9,2016-08-10,15.0,False
10,2016-08-11,9.25,False
11,2016-08-12,9.5,False
12,2016-08-13,0.0,False
13,2016-08-14,7.25,False
14,2016-08-15,15.75,False
15,2016-08-16,15.5,False
16,2016-08-17,6.25,False
17,2016-08-18,12.5,False
18,2016-08-19,12.75,False
19,2016-08-20,0.0,False
20,2016-08-21,0.0,False
21,2016-08-22,12.0,False
22,2016-08-23,12.0,False
23,2016-08-24,9.0,False
24,2016-08-25,14.5,False
25,2016-08-26,6.0,False
26,2016-08-27,6.75,False
27,2016-08-28,6.75,False
28,2016-08-29,11.25,False
29,2016-08-30,11.25,False
30,2016-08-31,5.75,False
0,2016-09-01,2.34,False
1,2016-09-02,3.9000000000000004,False
2,2016-09-03,0.0,False
3,2016-09-04,1.82,False
4,2016-09-05,0.0,False
5,2016-09-06,3.64,False
6,2016-09-07,4.42,False
7,2016-09-08,3.38,False
8,2016-09-09,1.82,False
9,2016-09-10,1.82,False
10,2016-09-11,0.0,False
11,2016-09-12,2.08,False
12,2016-09-13,5.98,False
13,2016-09-14,4.42,False
14,2016-09-15,5.98,False
15,2016-09-16,3.9000000000000004,False
16,2016-09-17,3.64,False
17,2016-09-18,1.82,False
18,2016-09-19,6.24,False
19,2016-09-20,3.12,False
20,2016-09-21,5.2,False
21,2016-09-22,2.6,False
22,2016-09-23,1.56,False
23,2016-09-24,1.82,False
24,2016-09-25,1.82,False
25,2016-09-26,3.12,False
26,2016-09-27,3.12,False
27,2016-09-28,3.9000000000000004,False
28,2016-09-29,3.12,False
29,2016-09-30,26.0,False
0,2016-10-01,15.749999999999998,False
1,2016-10-02,6.3,False
2,2016-10-03,35.0,False
3,2016-10-04,28.7,False
4,2016-10-05,17.5,False
5,2016-10-06,15.399999999999999,False
6,2016-10-07,23.45,False
7,2016-10-08,5.949999999999999,False
8,2016-10-09,8.75,False
9,2016-10-10,14.0,False
10,2016-10-11,16.45,False
11,2016-10-12,9.1,False
12,2016-10-13,12.6,False
13,2016-10-14,11.899999999999999,False
14,2016-10-15,8.75,False
15,2016-10-16,4.199999999999999,False
16,2016-10-17,12.6,False
17,2016-10-18,8.75,False
18,2016-10-19,6.3,False
19,2016-10-20,6.3,False
20,2016-10-21,5.25,False
21,2016-10-22,8.75,False
22,2016-10-23,4.199999999999999,False
23,2016-10-24,7.35,False
24,2016-10-25,8.75,False
25,2016-10-26,12.6,False
26,2016-10-27,7.699999999999999,False
27,2016-10-28,14.7,False
