,date,EBAY stock,isPartial
19,2014-05-20,34.199999999999996,False
20,2014-05-21,60.0,False
21,2014-05-22,41.4,False
22,2014-05-23,42.6,False
23,2014-05-24,34.199999999999996,False
24,2014-05-25,25.8,False
25,2014-05-26,26.4,False
26,2014-05-27,33.6,False
27,2014-05-28,35.4,False
28,2014-05-29,33.0,False
29,2014-05-30,29.4,False
30,2014-05-31,25.8,False
0,2014-06-01,21.200000000000003,False
1,2014-06-02,32.33,False
2,2014-06-03,36.04,False
3,2014-06-04,31.270000000000003,False
4,2014-06-05,32.86,False
5,2014-06-06,30.740000000000002,False
6,2014-06-07,30.21,False
7,2014-06-08,23.32,False
8,2014-06-09,37.63,False
9,2014-06-10,53.0,False
10,2014-06-11,49.29,False
11,2014-06-12,26.5,False
12,2014-06-13,22.790000000000003,False
13,2014-06-14,27.560000000000002,False
14,2014-06-15,23.85,False
15,2014-06-16,29.150000000000002,False
16,2014-06-17,35.510000000000005,False
17,2014-06-18,36.04,False
18,2014-06-19,32.86,False
19,2014-06-20,33.39,False
20,2014-06-21,26.5,False
21,2014-06-22,29.68,False
22,2014-06-23,33.92,False
23,2014-06-24,38.160000000000004,False
24,2014-06-25,34.45,False
25,2014-06-26,29.150000000000002,False
26,2014-06-27,29.150000000000002,False
27,2014-06-28,25.44,False
28,2014-06-29,28.62,False
29,2014-06-30,28.09,False
0,2014-07-01,30.240000000000002,False
1,2014-07-02,39.42,False
2,2014-07-03,34.02,False
3,2014-07-04,25.92,False
4,2014-07-05,23.220000000000002,False
5,2014-07-06,46.440000000000005,False
6,2014-07-07,35.64,False
7,2014-07-08,38.34,False
8,2014-07-09,42.120000000000005,False
9,2014-07-10,43.74,False
10,2014-07-11,37.800000000000004,False
11,2014-07-12,49.14,False
12,2014-07-13,25.92,False
13,2014-07-14,35.64,False
14,2014-07-15,47.52,False
15,2014-07-16,51.300000000000004,False
16,2014-07-17,54.0,False
17,2014-07-18,37.260000000000005,False
18,2014-07-19,25.380000000000003,False
19,2014-07-20,20.520000000000003,False
20,2014-07-21,31.860000000000003,False
21,2014-07-22,29.160000000000004,False
22,2014-07-23,42.660000000000004,False
23,2014-07-24,37.800000000000004,False
24,2014-07-25,44.28,False
25,2014-07-26,23.220000000000002,False
26,2014-07-27,39.42,False
27,2014-07-28,50.220000000000006,False
28,2014-07-29,44.28,False
29,2014-07-30,42.120000000000005,False
30,2014-07-31,46.980000000000004,False
0,2014-08-01,44.0,False
1,2014-08-02,33.550000000000004,False
2,2014-08-03,46.2,False
3,2014-08-04,29.700000000000003,False
4,2014-08-05,27.500000000000004,False
5,2014-08-06,37.95,False
6,2014-08-07,49.50000000000001,False
7,2014-08-08,36.300000000000004,False
8,2014-08-09,30.250000000000004,False
9,2014-08-10,34.1,False
10,2014-08-11,34.1,False
11,2014-08-12,44.550000000000004,False
12,2014-08-13,33.0,False
13,2014-08-14,34.1,False
14,2014-08-15,40.150000000000006,False
15,2014-08-16,39.050000000000004,False
16,2014-08-17,37.400000000000006,False
17,2014-08-18,37.95,False
18,2014-08-19,41.25,False
19,2014-08-20,43.45,False
20,2014-08-21,47.300000000000004,False
21,2014-08-22,55.00000000000001,False
22,2014-08-23,32.45,False
23,2014-08-24,35.2,False
24,2014-08-25,38.5,False
25,2014-08-26,40.150000000000006,False
26,2014-08-27,32.45,False
27,2014-08-28,40.7,False
28,2014-08-29,48.400000000000006,False
29,2014-08-30,30.250000000000004,False
30,2014-08-31,28.6,False
0,2014-09-01,17.28,False
1,2014-09-02,15.36,False
2,2014-09-03,21.76,False
3,2014-09-04,14.72,False
4,2014-09-05,18.56,False
5,2014-09-06,17.28,False
6,2014-09-07,16.64,False
7,2014-09-08,15.36,False
8,2014-09-09,23.04,False
9,2014-09-10,20.48,False
10,2014-09-11,23.68,False
11,2014-09-12,24.96,False
12,2014-09-13,15.36,False
13,2014-09-14,20.48,False
14,2014-09-15,24.96,False
15,2014-09-16,23.68,False
16,2014-09-17,19.2,False
17,2014-09-18,20.48,False
18,2014-09-19,28.16,False
19,2014-09-20,18.56,False
20,2014-09-21,21.12,False
21,2014-09-22,22.400000000000002,False
22,2014-09-23,22.400000000000002,False
23,2014-09-24,21.76,False
24,2014-09-25,24.32,False
25,2014-09-26,21.12,False
26,2014-09-27,16.0,False
27,2014-09-28,13.44,False
28,2014-09-29,18.56,False
29,2014-09-30,64.0,False
0,2014-10-01,63.0,False
1,2014-10-02,47.25,False
2,2014-10-03,39.06,False
3,2014-10-04,32.76,False
4,2014-10-05,38.43,False
5,2014-10-06,41.58,False
6,2014-10-07,52.29,False
7,2014-10-08,41.58,False
8,2014-10-09,45.36,False
9,2014-10-10,49.77,False
10,2014-10-11,34.02,False
11,2014-10-12,31.5,False
12,2014-10-13,44.1,False
13,2014-10-14,49.14,False
14,2014-10-15,61.11,False
15,2014-10-16,47.88,False
16,2014-10-17,45.99,False
17,2014-10-18,32.76,False
18,2014-10-19,32.76,False
19,2014-10-20,42.21,False
20,2014-10-21,42.21,False
21,2014-10-22,34.65,False
22,2014-10-23,31.5,False
23,2014-10-24,40.32,False
24,2014-10-25,32.13,False
25,2014-10-26,27.09,False
26,2014-10-27,34.65,False
27,2014-10-28,46.62,False
28,2014-10-29,42.21,False
29,2014-10-30,44.73,False
30,2014-10-31,39.06,False
0,2014-11-01,31.919999999999998,False
1,2014-11-02,29.639999999999997,False
2,2014-11-03,35.339999999999996,False
3,2014-11-04,44.459999999999994,False
4,2014-11-05,34.199999999999996,False
5,2014-11-06,47.879999999999995,False
6,2014-11-07,37.62,False
7,2014-11-08,45.599999999999994,False
8,2014-11-09,28.499999999999996,False
9,2014-11-10,56.99999999999999,False
10,2014-11-11,43.88999999999999,False
11,2014-11-12,41.61,False
12,2014-11-13,46.739999999999995,False
13,2014-11-14,54.15,False
14,2014-11-15,46.169999999999995,False
15,2014-11-16,42.18,False
16,2014-11-17,38.76,False
17,2014-11-18,40.47,False
18,2014-11-19,43.31999999999999,False
19,2014-11-20,33.059999999999995,False
20,2014-11-21,42.74999999999999,False
21,2014-11-22,27.36,False
22,2014-11-23,19.95,False
23,2014-11-24,45.599999999999994,False
24,2014-11-25,39.33,False
25,2014-11-26,41.04,False
26,2014-11-27,34.199999999999996,False
27,2014-11-28,30.209999999999997,False
28,2014-11-29,41.61,False
29,2014-11-30,30.779999999999998,False
0,2014-12-01,45.599999999999994,False
1,2014-12-02,55.85999999999999,False
2,2014-12-03,47.309999999999995,False
3,2014-12-04,39.9,False
4,2014-12-05,40.47,False
5,2014-12-06,35.339999999999996,False
6,2014-12-07,32.489999999999995,False
7,2014-12-08,35.91,False
8,2014-12-09,42.74999999999999,False
9,2014-12-10,50.16,False
10,2014-12-11,56.99999999999999,False
11,2014-12-12,54.72,False
12,2014-12-13,41.61,False
13,2014-12-14,31.919999999999998,False
14,2014-12-15,54.15,False
15,2014-12-16,48.449999999999996,False
16,2014-12-17,45.029999999999994,False
17,2014-12-18,39.33,False
18,2014-12-19,45.029999999999994,False
19,2014-12-20,34.199999999999996,False
20,2014-12-21,32.489999999999995,False
21,2014-12-22,47.309999999999995,False
22,2014-12-23,41.04,False
23,2014-12-24,46.169999999999995,False
24,2014-12-25,23.369999999999997,False
25,2014-12-26,30.779999999999998,False
26,2014-12-27,33.059999999999995,False
27,2014-12-28,35.91,False
28,2014-12-29,43.88999999999999,False
29,2014-12-30,43.88999999999999,False
30,2014-12-31,33.059999999999995,False
0,2015-01-01,20.88,False
1,2015-01-02,20.299999999999997,False
2,2015-01-03,26.099999999999998,False
3,2015-01-04,24.939999999999998,False
4,2015-01-05,37.12,False
5,2015-01-06,27.259999999999998,False
6,2015-01-07,40.599999999999994,False
7,2015-01-08,26.68,False
8,2015-01-09,28.419999999999998,False
9,2015-01-10,26.68,False
10,2015-01-11,28.419999999999998,False
11,2015-01-12,27.839999999999996,False
12,2015-01-13,32.48,False
13,2015-01-14,28.419999999999998,False
14,2015-01-15,40.599999999999994,False
15,2015-01-16,35.379999999999995,False
16,2015-01-17,19.139999999999997,False
17,2015-01-18,19.139999999999997,False
18,2015-01-19,22.619999999999997,False
19,2015-01-20,28.999999999999996,False
20,2015-01-21,38.86,False
21,2015-01-22,57.99999999999999,False
22,2015-01-23,37.699999999999996,False
23,2015-01-24,28.419999999999998,False
24,2015-01-25,26.099999999999998,False
25,2015-01-26,24.939999999999998,False
26,2015-01-27,26.099999999999998,False
27,2015-01-28,28.419999999999998,False
28,2015-01-29,32.48,False
29,2015-01-30,27.839999999999996,False
30,2015-01-31,20.88,False
0,2015-02-01,28.6,False
1,2015-02-02,36.4,False
2,2015-02-03,32.76,False
3,2015-02-04,42.120000000000005,False
4,2015-02-05,50.96,False
5,2015-02-06,47.32,False
6,2015-02-07,40.04,False
7,2015-02-08,33.28,False
8,2015-02-09,33.28,False
9,2015-02-10,43.160000000000004,False
10,2015-02-11,29.12,False
11,2015-02-12,39.0,False
12,2015-02-13,41.6,False
13,2015-02-14,33.800000000000004,False
14,2015-02-15,38.480000000000004,False
15,2015-02-16,52.0,False
16,2015-02-17,43.68,False
17,2015-02-18,35.88,False
18,2015-02-19,36.4,False
19,2015-02-20,46.28,False
20,2015-02-21,36.4,False
21,2015-02-22,35.88,False
22,2015-02-23,45.760000000000005,False
23,2015-02-24,41.08,False
24,2015-02-25,40.04,False
25,2015-02-26,47.32,False
26,2015-02-27,42.64,False
27,2015-02-28,32.76,False
0,2015-03-01,30.240000000000002,False
1,2015-03-02,39.42,False
2,2015-03-03,38.34,False
3,2015-03-04,50.760000000000005,False
4,2015-03-05,34.02,False
5,2015-03-06,54.0,False
6,2015-03-07,36.18,False
7,2015-03-08,35.1,False
8,2015-03-09,41.580000000000005,False
9,2015-03-10,41.580000000000005,False
10,2015-03-11,41.040000000000006,False
11,2015-03-12,35.64,False
12,2015-03-13,41.580000000000005,False
13,2015-03-14,34.56,False
14,2015-03-15,23.76,False
15,2015-03-16,39.42,False
16,2015-03-17,41.580000000000005,False
17,2015-03-18,34.02,False
18,2015-03-19,37.260000000000005,False
19,2015-03-20,24.3,False
20,2015-03-21,25.380000000000003,False
21,2015-03-22,37.800000000000004,False
22,2015-03-23,31.860000000000003,False
23,2015-03-24,38.34,False
24,2015-03-25,43.74,False
25,2015-03-26,35.1,False
26,2015-03-27,33.480000000000004,False
27,2015-03-28,23.76,False
28,2015-03-29,31.860000000000003,False
29,2015-03-30,36.72,False
30,2015-03-31,33.480000000000004,False
0,2015-04-01,29.700000000000003,False
1,2015-04-02,29.150000000000002,False
2,2015-04-03,36.85,False
3,2015-04-04,23.1,False
4,2015-04-05,14.850000000000001,False
5,2015-04-06,35.2,False
6,2015-04-07,38.5,False
7,2015-04-08,26.950000000000003,False
8,2015-04-09,25.85,False
9,2015-04-10,34.650000000000006,False
10,2015-04-11,22.55,False
11,2015-04-12,28.6,False
12,2015-04-13,31.35,False
13,2015-04-14,34.1,False
14,2015-04-15,34.1,False
15,2015-04-16,37.95,False
16,2015-04-17,34.1,False
17,2015-04-18,22.0,False
18,2015-04-19,35.75,False
19,2015-04-20,44.0,False
20,2015-04-21,35.2,False
21,2015-04-22,48.95,False
22,2015-04-23,55.00000000000001,False
23,2015-04-24,34.650000000000006,False
24,2015-04-25,27.500000000000004,False
25,2015-04-26,23.650000000000002,False
26,2015-04-27,26.400000000000002,False
27,2015-04-28,38.5,False
28,2015-04-29,30.250000000000004,False
29,2015-04-30,34.1,False
0,2015-05-01,43.5,False
1,2015-05-02,25.0,False
2,2015-05-03,30.0,False
3,2015-05-04,42.5,False
4,2015-05-05,43.5,False
5,2015-05-06,41.0,False
6,2015-05-07,33.0,False
7,2015-05-08,43.0,False
8,2015-05-09,24.0,False
9,2015-05-10,22.0,False
10,2015-05-11,38.0,False
11,2015-05-12,46.0,False
12,2015-05-13,42.5,False
13,2015-05-14,32.0,False
14,2015-05-15,35.0,False
15,2015-05-16,33.5,False
16,2015-05-17,27.5,False
17,2015-05-18,41.0,False
18,2015-05-19,46.0,False
19,2015-05-20,39.5,False
20,2015-05-21,36.5,False
21,2015-05-22,50.0,False
22,2015-05-23,30.5,False
23,2015-05-24,29.0,False
24,2015-05-25,33.0,False
25,2015-05-26,42.5,False
26,2015-05-27,31.5,False
27,2015-05-28,34.0,False
28,2015-05-29,40.0,False
29,2015-05-30,28.0,False
30,2015-05-31,29.0,False
0,2015-06-01,45.39,False
1,2015-06-02,44.88,False
2,2015-06-03,48.45,False
3,2015-06-04,43.86,False
4,2015-06-05,41.82,False
5,2015-06-06,28.560000000000002,False
6,2015-06-07,32.64,False
7,2015-06-08,45.39,False
8,2015-06-09,44.88,False
9,2015-06-10,37.74,False
10,2015-06-11,41.82,False
11,2015-06-12,38.76,False
12,2015-06-13,23.97,False
13,2015-06-14,35.19,False
14,2015-06-15,40.8,False
15,2015-06-16,37.230000000000004,False
16,2015-06-17,38.25,False
17,2015-06-18,37.74,False
18,2015-06-19,39.78,False
19,2015-06-20,28.560000000000002,False
20,2015-06-21,38.25,False
21,2015-06-22,45.39,False
22,2015-06-23,44.37,False
23,2015-06-24,36.21,False
24,2015-06-25,45.9,False
25,2015-06-26,40.8,False
26,2015-06-27,34.68,False
27,2015-06-28,30.09,False
28,2015-06-29,51.0,False
29,2015-06-30,46.92,False
0,2015-07-01,19.84,False
1,2015-07-02,19.2,False
2,2015-07-03,14.72,False
3,2015-07-04,13.44,False
4,2015-07-05,15.36,False
5,2015-07-06,21.76,False
6,2015-07-07,24.32,False
7,2015-07-08,18.56,False
8,2015-07-09,21.12,False
9,2015-07-10,19.2,False
10,2015-07-11,16.0,False
11,2015-07-12,20.48,False
12,2015-07-13,24.32,False
13,2015-07-14,23.68,False
14,2015-07-15,24.32,False
15,2015-07-16,36.480000000000004,False
16,2015-07-17,35.2,False
17,2015-07-18,19.84,False
18,2015-07-19,19.84,False
19,2015-07-20,64.0,False
20,2015-07-21,46.72,False
21,2015-07-22,30.72,False
22,2015-07-23,21.12,False
23,2015-07-24,25.6,False
24,2015-07-25,12.8,False
25,2015-07-26,16.64,False
26,2015-07-27,24.96,False
27,2015-07-28,20.48,False
28,2015-07-29,18.56,False
29,2015-07-30,19.84,False
30,2015-07-31,17.92,False
0,2015-08-01,22.68,False
1,2015-08-02,17.82,False
2,2015-08-03,30.240000000000002,False
3,2015-08-04,39.42,False
4,2015-08-05,29.160000000000004,False
5,2015-08-06,30.240000000000002,False
6,2015-08-07,28.62,False
7,2015-08-08,20.520000000000003,False
8,2015-08-09,24.840000000000003,False
9,2015-08-10,25.380000000000003,False
10,2015-08-11,29.700000000000003,False
11,2015-08-12,30.78,False
12,2015-08-13,33.480000000000004,False
13,2015-08-14,36.18,False
14,2015-08-15,19.98,False
15,2015-08-16,27.0,False
16,2015-08-17,27.0,False
17,2015-08-18,39.96,False
18,2015-08-19,25.92,False
19,2015-08-20,39.96,False
20,2015-08-21,29.160000000000004,False
21,2015-08-22,29.700000000000003,False
22,2015-08-23,20.520000000000003,False
23,2015-08-24,52.38,False
24,2015-08-25,54.0,False
25,2015-08-26,37.800000000000004,False
26,2015-08-27,35.64,False
27,2015-08-28,29.700000000000003,False
28,2015-08-29,32.400000000000006,False
29,2015-08-30,21.6,False
30,2015-08-31,27.540000000000003,False
0,2015-09-01,44.0,False
1,2015-09-02,45.0,False
2,2015-09-03,50.0,False
3,2015-09-04,34.5,False
4,2015-09-05,23.5,False
5,2015-09-06,38.0,False
6,2015-09-07,29.0,False
7,2015-09-08,45.5,False
8,2015-09-09,42.0,False
9,2015-09-10,34.5,False
10,2015-09-11,33.5,False
11,2015-09-12,27.5,False
12,2015-09-13,33.5,False
13,2015-09-14,32.5,False
14,2015-09-15,48.0,False
15,2015-09-16,35.0,False
16,2015-09-17,36.0,False
17,2015-09-18,31.0,False
18,2015-09-19,35.0,False
19,2015-09-20,34.5,False
20,2015-09-21,48.0,False
21,2015-09-22,42.5,False
22,2015-09-23,41.5,False
23,2015-09-24,37.5,False
24,2015-09-25,36.5,False
25,2015-09-26,41.5,False
26,2015-09-27,34.5,False
27,2015-09-28,27.5,False
28,2015-09-29,39.0,False
29,2015-09-30,30.5,False
0,2015-10-01,29.150000000000002,False
1,2015-10-02,30.250000000000004,False
2,2015-10-03,22.55,False
3,2015-10-04,19.25,False
4,2015-10-05,26.400000000000002,False
5,2015-10-06,30.250000000000004,False
6,2015-10-07,30.250000000000004,False
7,2015-10-08,33.550000000000004,False
8,2015-10-09,26.400000000000002,False
9,2015-10-10,23.650000000000002,False
10,2015-10-11,23.1,False
11,2015-10-12,28.05,False
12,2015-10-13,30.250000000000004,False
13,2015-10-14,24.750000000000004,False
14,2015-10-15,30.250000000000004,False
15,2015-10-16,25.85,False
16,2015-10-17,19.8,False
17,2015-10-18,20.35,False
18,2015-10-19,24.200000000000003,False
19,2015-10-20,26.950000000000003,False
20,2015-10-21,44.550000000000004,False
21,2015-10-22,55.00000000000001,False
22,2015-10-23,39.050000000000004,False
23,2015-10-24,20.35,False
24,2015-10-25,29.150000000000002,False
25,2015-10-26,30.250000000000004,False
26,2015-10-27,34.1,False
27,2015-10-28,33.0,False
28,2015-10-29,33.550000000000004,False
29,2015-10-30,32.45,False
30,2015-10-31,19.8,False
0,2015-11-01,35.36,False
1,2015-11-02,44.72,False
2,2015-11-03,52.0,False
3,2015-11-04,49.92,False
4,2015-11-05,48.36,False
5,2015-11-06,45.24,False
6,2015-11-07,34.32,False
7,2015-11-08,28.6,False
8,2015-11-09,41.6,False
9,2015-11-10,43.68,False
10,2015-11-11,41.08,False
11,2015-11-12,42.64,False
12,2015-11-13,42.120000000000005,False
13,2015-11-14,25.48,False
14,2015-11-15,32.24,False
15,2015-11-16,39.52,False
16,2015-11-17,43.160000000000004,False
17,2015-11-18,46.28,False
18,2015-11-19,52.0,False
19,2015-11-20,40.04,False
20,2015-11-21,24.96,False
21,2015-11-22,27.04,False
22,2015-11-23,43.68,False
23,2015-11-24,45.760000000000005,False
24,2015-11-25,36.4,False
25,2015-11-26,29.12,False
26,2015-11-27,35.88,False
27,2015-11-28,36.4,False
28,2015-11-29,33.800000000000004,False
29,2015-11-30,40.04,False
0,2015-12-01,46.92,False
1,2015-12-02,48.45,False
2,2015-12-03,38.76,False
3,2015-12-04,36.21,False
4,2015-12-05,30.6,False
5,2015-12-06,41.31,False
6,2015-12-07,46.92,False
7,2015-12-08,44.88,False
8,2015-12-09,41.82,False
9,2015-12-10,38.25,False
10,2015-12-11,42.33,False
11,2015-12-12,31.62,False
12,2015-12-13,35.7,False
13,2015-12-14,43.35,False
14,2015-12-15,41.82,False
15,2015-12-16,39.78,False
16,2015-12-17,42.33,False
17,2015-12-18,41.82,False
18,2015-12-19,32.64,False
19,2015-12-20,37.230000000000004,False
20,2015-12-21,41.31,False
21,2015-12-22,44.88,False
22,2015-12-23,33.660000000000004,False
23,2015-12-24,32.64,False
24,2015-12-25,23.46,False
25,2015-12-26,38.25,False
26,2015-12-27,40.29,False
27,2015-12-28,42.84,False
28,2015-12-29,51.0,False
29,2015-12-30,35.7,False
30,2015-12-31,34.17,False
0,2016-01-01,20.28,False
1,2016-01-02,19.76,False
2,2016-01-03,21.32,False
3,2016-01-04,30.68,False
4,2016-01-05,26.52,False
5,2016-01-06,26.52,False
6,2016-01-07,31.200000000000003,False
7,2016-01-08,26.52,False
8,2016-01-09,19.76,False
9,2016-01-10,23.92,False
10,2016-01-11,23.92,False
11,2016-01-12,27.560000000000002,False
12,2016-01-13,23.400000000000002,False
13,2016-01-14,20.8,False
14,2016-01-15,31.720000000000002,False
15,2016-01-16,25.48,False
16,2016-01-17,29.12,False
17,2016-01-18,20.28,False
18,2016-01-19,28.080000000000002,False
19,2016-01-20,31.720000000000002,False
20,2016-01-21,26.52,False
21,2016-01-22,24.96,False
22,2016-01-23,20.28,False
23,2016-01-24,22.880000000000003,False
24,2016-01-25,30.68,False
25,2016-01-26,32.24,False
26,2016-01-27,45.760000000000005,False
27,2016-01-28,52.0,False
28,2016-01-29,44.72,False
29,2016-01-30,19.240000000000002,False
30,2016-01-31,22.36,False
0,2016-02-01,37.129999999999995,False
1,2016-02-02,47.0,False
2,2016-02-03,38.07,False
3,2016-02-04,36.66,False
4,2016-02-05,38.07,False
5,2016-02-06,31.49,False
6,2016-02-07,25.849999999999998,False
7,2016-02-08,44.18,False
8,2016-02-09,40.419999999999995,False
9,2016-02-10,42.769999999999996,False
10,2016-02-11,31.02,False
11,2016-02-12,42.3,False
12,2016-02-13,27.729999999999997,False
13,2016-02-14,23.97,False
14,2016-02-15,30.08,False
15,2016-02-16,37.129999999999995,False
16,2016-02-17,35.72,False
17,2016-02-18,36.19,False
18,2016-02-19,35.25,False
19,2016-02-20,27.729999999999997,False
20,2016-02-21,28.2,False
21,2016-02-22,35.72,False
22,2016-02-23,34.309999999999995,False
23,2016-02-24,30.08,False
24,2016-02-25,33.37,False
25,2016-02-26,37.599999999999994,False
26,2016-02-27,26.79,False
27,2016-02-28,27.259999999999998,False
28,2016-02-29,30.08,False
0,2016-03-01,40.050000000000004,False
1,2016-03-02,38.25,False
2,2016-03-03,27.0,False
3,2016-03-04,42.75,False
4,2016-03-05,30.6,False
5,2016-03-06,30.150000000000002,False
6,2016-03-07,45.0,False
7,2016-03-08,35.1,False
8,2016-03-09,38.25,False
9,2016-03-10,31.5,False
10,2016-03-11,34.2,False
11,2016-03-12,31.05,False
12,2016-03-13,32.4,False
13,2016-03-14,41.4,False
14,2016-03-15,37.800000000000004,False
15,2016-03-16,36.0,False
16,2016-03-17,38.25,False
17,2016-03-18,38.7,False
18,2016-03-19,22.05,False
19,2016-03-20,26.55,False
20,2016-03-21,35.1,False
21,2016-03-22,41.4,False
22,2016-03-23,27.45,False
23,2016-03-24,44.550000000000004,False
24,2016-03-25,23.400000000000002,False
25,2016-03-26,32.4,False
26,2016-03-27,19.8,False
27,2016-03-28,39.15,False
28,2016-03-29,37.35,False
29,2016-03-30,35.1,False
30,2016-03-31,32.4,False
0,2016-04-01,38.7,False
1,2016-04-02,26.1,False
2,2016-04-03,31.05,False
3,2016-04-04,29.7,False
4,2016-04-05,29.25,False
5,2016-04-06,45.0,False
6,2016-04-07,34.2,False
7,2016-04-08,35.1,False
8,2016-04-09,27.900000000000002,False
9,2016-04-10,31.05,False
10,2016-04-11,27.900000000000002,False
11,2016-04-12,35.1,False
12,2016-04-13,42.300000000000004,False
13,2016-04-14,29.7,False
14,2016-04-15,24.3,False
15,2016-04-16,21.6,False
16,2016-04-17,22.95,False
17,2016-04-18,26.1,False
18,2016-04-19,27.900000000000002,False
19,2016-04-20,26.55,False
20,2016-04-21,30.6,False
21,2016-04-22,30.150000000000002,False
22,2016-04-23,28.8,False
23,2016-04-24,29.7,False
24,2016-04-25,27.0,False
25,2016-04-26,43.2,False
26,2016-04-27,38.7,False
27,2016-04-28,35.550000000000004,False
28,2016-04-29,36.0,False
29,2016-04-30,34.65,False
0,2016-05-01,22.68,False
1,2016-05-02,29.82,False
2,2016-05-03,42.0,False
3,2016-05-04,36.54,False
4,2016-05-05,32.76,False
5,2016-05-06,39.48,False
6,2016-05-07,26.459999999999997,False
7,2016-05-08,21.419999999999998,False
8,2016-05-09,35.28,False
9,2016-05-10,33.6,False
10,2016-05-11,38.64,False
11,2016-05-12,34.44,False
12,2016-05-13,20.58,False
13,2016-05-14,24.36,False
14,2016-05-15,27.3,False
15,2016-05-16,36.12,False
16,2016-05-17,31.919999999999998,False
17,2016-05-18,34.019999999999996,False
18,2016-05-19,35.699999999999996,False
19,2016-05-20,32.76,False
20,2016-05-21,18.48,False
21,2016-05-22,24.779999999999998,False
22,2016-05-23,36.96,False
23,2016-05-24,36.54,False
24,2016-05-25,36.96,False
25,2016-05-26,34.44,False
26,2016-05-27,32.76,False
27,2016-05-28,21.419999999999998,False
28,2016-05-29,26.88,False
29,2016-05-30,22.259999999999998,False
30,2016-05-31,31.5,False
0,2016-06-01,31.200000000000003,False
1,2016-06-02,26.91,False
2,2016-06-03,35.88,False
3,2016-06-04,29.64,False
4,2016-06-05,26.130000000000003,False
5,2016-06-06,27.3,False
6,2016-06-07,33.15,False
7,2016-06-08,32.370000000000005,False
8,2016-06-09,20.28,False
9,2016-06-10,35.49,False
10,2016-06-11,14.040000000000001,False
11,2016-06-12,22.23,False
12,2016-06-13,23.79,False
13,2016-06-14,34.32,False
14,2016-06-15,26.52,False
15,2016-06-16,27.3,False
16,2016-06-17,23.01,False
17,2016-06-18,27.69,False
18,2016-06-19,24.57,False
19,2016-06-20,23.400000000000002,False
20,2016-06-21,28.080000000000002,False
21,2016-06-22,32.370000000000005,False
22,2016-06-23,19.89,False
23,2016-06-24,36.660000000000004,False
24,2016-06-25,28.86,False
25,2016-06-26,28.470000000000002,False
26,2016-06-27,35.49,False
27,2016-06-28,39.0,False
28,2016-06-29,37.83,False
29,2016-06-30,32.370000000000005,False
0,2016-07-01,21.16,False
1,2016-07-02,17.48,False
2,2016-07-03,17.48,False
3,2016-07-04,12.42,False
4,2016-07-05,16.560000000000002,False
5,2016-07-06,18.86,False
6,2016-07-07,20.240000000000002,False
7,2016-07-08,18.86,False
8,2016-07-09,17.94,False
9,2016-07-10,17.02,False
10,2016-07-11,21.16,False
11,2016-07-12,16.560000000000002,False
12,2016-07-13,15.64,False
13,2016-07-14,14.72,False
14,2016-07-15,17.94,False
15,2016-07-16,16.1,False
16,2016-07-17,13.34,False
17,2016-07-18,18.86,False
18,2016-07-19,25.3,False
19,2016-07-20,32.2,False
20,2016-07-21,46.0,False
21,2016-07-22,33.58,False
22,2016-07-23,16.1,False
23,2016-07-24,17.48,False
24,2016-07-25,24.84,False
25,2016-07-26,24.84,False
26,2016-07-27,22.080000000000002,False
27,2016-07-28,17.02,False
28,2016-07-29,23.0,False
29,2016-07-30,14.26,False
30,2016-07-31,8.74,False
0,2016-08-01,32.68,False
1,2016-08-02,34.96,False
2,2016-08-03,34.2,False
3,2016-08-04,28.12,False
4,2016-08-05,30.78,False
5,2016-08-06,26.6,False
6,2016-08-07,23.18,False
7,2016-08-08,23.94,False
8,2016-08-09,30.02,False
9,2016-08-10,35.34,False
10,2016-08-11,33.82,False
11,2016-08-12,23.56,False
12,2016-08-13,23.18,False
13,2016-08-14,19.0,False
14,2016-08-15,26.22,False
15,2016-08-16,34.96,False
16,2016-08-17,31.54,False
17,2016-08-18,23.18,False
18,2016-08-19,25.84,False
19,2016-08-20,19.0,False
20,2016-08-21,24.32,False
21,2016-08-22,19.0,False
22,2016-08-23,28.12,False
23,2016-08-24,31.16,False
24,2016-08-25,29.64,False
25,2016-08-26,32.3,False
26,2016-08-27,24.32,False
27,2016-08-28,26.6,False
28,2016-08-29,27.740000000000002,False
29,2016-08-30,30.4,False
30,2016-08-31,38.0,False
0,2016-09-01,32.370000000000005,False
1,2016-09-02,33.93,False
2,2016-09-03,20.28,False
3,2016-09-04,25.740000000000002,False
4,2016-09-05,14.82,False
5,2016-09-06,24.57,False
6,2016-09-07,31.98,False
7,2016-09-08,30.810000000000002,False
8,2016-09-09,27.3,False
9,2016-09-10,24.18,False
10,2016-09-11,26.130000000000003,False
11,2016-09-12,28.86,False
12,2016-09-13,39.0,False
13,2016-09-14,20.67,False
14,2016-09-15,30.03,False
15,2016-09-16,24.57,False
16,2016-09-17,16.38,False
17,2016-09-18,19.5,False
18,2016-09-19,24.96,False
19,2016-09-20,35.1,False
20,2016-09-21,33.15,False
21,2016-09-22,33.93,False
22,2016-09-23,27.3,False
23,2016-09-24,20.67,False
24,2016-09-25,17.94,False
25,2016-09-26,28.86,False
26,2016-09-27,28.86,False
27,2016-09-28,25.740000000000002,False
28,2016-09-29,31.59,False
29,2016-09-30,29.25,False
0,2016-10-01,16.650000000000002,False
1,2016-10-02,16.2,False
