,date,HAS stock,isPartial
11,2016-10-12,53.81999999999999,False
12,2016-10-13,42.089999999999996,False
13,2016-10-14,43.47,False
14,2016-10-15,36.57,False
15,2016-10-16,42.089999999999996,False
16,2016-10-17,53.81999999999999,False
17,2016-10-18,57.269999999999996,False
18,2016-10-19,48.3,False
19,2016-10-20,64.17,False
20,2016-10-21,41.4,False
21,2016-10-22,40.019999999999996,False
22,2016-10-23,35.19,False
23,2016-10-24,69.0,False
24,2016-10-25,60.029999999999994,False
25,2016-10-26,56.58,False
26,2016-10-27,59.339999999999996,False
27,2016-10-28,59.339999999999996,False
28,2016-10-29,30.36,False
29,2016-10-30,47.61,False
30,2016-10-31,59.339999999999996,False
0,2016-11-01,35.34,False
1,2016-11-02,37.2,False
2,2016-11-03,36.27,False
3,2016-11-04,36.27,False
4,2016-11-05,26.040000000000003,False
5,2016-11-06,33.480000000000004,False
6,2016-11-07,37.2,False
7,2016-11-08,39.99,False
8,2016-11-09,93.0,False
9,2016-11-10,44.64,False
10,2016-11-11,39.06,False
11,2016-11-12,24.18,False
12,2016-11-13,37.2,False
13,2016-11-14,51.150000000000006,False
14,2016-11-15,43.71,False
15,2016-11-16,48.36,False
16,2016-11-17,46.5,False
17,2016-11-18,38.13,False
18,2016-11-19,26.970000000000002,False
19,2016-11-20,39.99,False
20,2016-11-21,47.43,False
21,2016-11-22,44.64,False
22,2016-11-23,31.62,False
23,2016-11-24,24.18,False
24,2016-11-25,24.18,False
25,2016-11-26,27.900000000000002,False
26,2016-11-27,31.62,False
27,2016-11-28,45.57,False
28,2016-11-29,46.5,False
29,2016-11-30,48.36,False
0,2016-12-01,70.55,False
1,2016-12-02,53.949999999999996,False
2,2016-12-03,57.269999999999996,False
3,2016-12-04,63.08,False
4,2016-12-05,77.19,False
5,2016-12-06,77.19,False
6,2016-12-07,71.38,False
7,2016-12-08,77.19,False
8,2016-12-09,56.44,False
9,2016-12-10,54.779999999999994,False
10,2016-12-11,59.76,False
11,2016-12-12,83.0,False
12,2016-12-13,62.25,False
13,2016-12-14,54.779999999999994,False
14,2016-12-15,47.309999999999995,False
15,2016-12-16,49.8,False
16,2016-12-17,28.22,False
17,2016-12-18,35.69,False
18,2016-12-19,39.01,False
19,2016-12-20,45.65,False
20,2016-12-21,37.35,False
21,2016-12-22,30.709999999999997,False
22,2016-12-23,39.839999999999996,False
23,2016-12-24,17.43,False
24,2016-12-25,15.77,False
25,2016-12-26,22.41,False
26,2016-12-27,27.389999999999997,False
27,2016-12-28,25.73,False
28,2016-12-29,28.22,False
29,2016-12-30,32.37,False
30,2016-12-31,19.09,False
0,2017-01-01,17.099999999999998,False
1,2017-01-02,24.509999999999998,False
2,2017-01-03,21.09,False
3,2017-01-04,30.779999999999998,False
4,2017-01-05,30.209999999999997,False
5,2017-01-06,29.639999999999997,False
6,2017-01-07,23.369999999999997,False
7,2017-01-08,23.939999999999998,False
8,2017-01-09,26.79,False
9,2017-01-10,29.639999999999997,False
10,2017-01-11,41.04,False
11,2017-01-12,27.929999999999996,False
12,2017-01-13,31.349999999999998,False
13,2017-01-14,25.65,False
14,2017-01-15,29.639999999999997,False
15,2017-01-16,28.499999999999996,False
16,2017-01-17,30.209999999999997,False
17,2017-01-18,34.769999999999996,False
18,2017-01-19,34.769999999999996,False
19,2017-01-20,31.349999999999998,False
20,2017-01-21,33.059999999999995,False
21,2017-01-22,34.199999999999996,False
22,2017-01-23,42.18,False
23,2017-01-24,38.76,False
24,2017-01-25,53.01,False
25,2017-01-26,56.99999999999999,False
26,2017-01-27,40.47,False
27,2017-01-28,33.629999999999995,False
28,2017-01-29,36.48,False
29,2017-01-30,56.42999999999999,False
30,2017-01-31,54.15,False
0,2017-02-01,59.86,False
1,2017-02-02,54.94,False
2,2017-02-03,47.559999999999995,False
3,2017-02-04,45.919999999999995,False
4,2017-02-05,43.46,False
5,2017-02-06,67.24,False
6,2017-02-07,63.959999999999994,False
7,2017-02-08,58.22,False
8,2017-02-09,57.4,False
9,2017-02-10,59.04,False
10,2017-02-11,43.46,False
11,2017-02-12,51.66,False
12,2017-02-13,64.78,False
13,2017-02-14,68.06,False
14,2017-02-15,63.13999999999999,False
15,2017-02-16,82.0,False
16,2017-02-17,51.66,False
17,2017-02-18,45.099999999999994,False
18,2017-02-19,46.739999999999995,False
19,2017-02-20,67.24,False
20,2017-02-21,65.6,False
21,2017-02-22,59.04,False
22,2017-02-23,68.06,False
23,2017-02-24,58.22,False
24,2017-02-25,48.379999999999995,False
25,2017-02-26,59.86,False
26,2017-02-27,64.78,False
27,2017-02-28,62.31999999999999,False
0,2017-03-01,78.85,False
1,2017-03-02,83.0,False
2,2017-03-03,71.38,False
3,2017-03-04,59.76,False
4,2017-03-05,63.08,False
5,2017-03-06,73.03999999999999,False
6,2017-03-07,76.36,False
7,2017-03-08,67.22999999999999,False
8,2017-03-09,68.06,False
9,2017-03-10,73.03999999999999,False
10,2017-03-11,35.69,False
11,2017-03-12,44.82,False
12,2017-03-13,62.25,False
13,2017-03-14,50.629999999999995,False
14,2017-03-15,61.419999999999995,False
15,2017-03-16,57.269999999999996,False
16,2017-03-17,60.589999999999996,False
17,2017-03-18,47.309999999999995,False
18,2017-03-19,43.16,False
19,2017-03-20,75.53,False
20,2017-03-21,58.93,False
21,2017-03-22,66.39999999999999,False
22,2017-03-23,67.22999999999999,False
23,2017-03-24,57.269999999999996,False
24,2017-03-25,41.5,False
25,2017-03-26,45.65,False
26,2017-03-27,80.50999999999999,False
27,2017-03-28,73.86999999999999,False
28,2017-03-29,67.22999999999999,False
29,2017-03-30,73.86999999999999,False
30,2017-03-31,55.61,False
0,2017-04-01,50.879999999999995,False
1,2017-04-02,51.839999999999996,False
2,2017-04-03,71.03999999999999,False
3,2017-04-04,75.84,False
4,2017-04-05,59.519999999999996,False
5,2017-04-06,53.76,False
6,2017-04-07,52.8,False
7,2017-04-08,45.12,False
8,2017-04-09,48.96,False
9,2017-04-10,75.84,False
10,2017-04-11,73.92,False
11,2017-04-12,77.75999999999999,False
12,2017-04-13,77.75999999999999,False
13,2017-04-14,45.12,False
14,2017-04-15,43.199999999999996,False
15,2017-04-16,47.04,False
16,2017-04-17,96.0,False
17,2017-04-18,68.16,False
18,2017-04-19,61.44,False
19,2017-04-20,72.0,False
20,2017-04-21,69.12,False
21,2017-04-22,49.92,False
22,2017-04-23,73.92,False
23,2017-04-24,82.56,False
24,2017-04-25,78.72,False
25,2017-04-26,79.67999999999999,False
26,2017-04-27,68.16,False
27,2017-04-28,72.96,False
28,2017-04-29,48.96,False
29,2017-04-30,65.28,False
0,2017-05-01,66.0,False
1,2017-05-02,66.0,False
2,2017-05-03,51.480000000000004,False
3,2017-05-04,48.84,False
4,2017-05-05,34.980000000000004,False
5,2017-05-06,21.78,False
6,2017-05-07,32.34,False
7,2017-05-08,48.18,False
8,2017-05-09,55.440000000000005,False
9,2017-05-10,38.940000000000005,False
10,2017-05-11,46.86,False
11,2017-05-12,29.040000000000003,False
12,2017-05-13,26.400000000000002,False
13,2017-05-14,29.700000000000003,False
14,2017-05-15,35.64,False
15,2017-05-16,35.64,False
16,2017-05-17,31.68,False
17,2017-05-18,23.1,False
18,2017-05-19,29.700000000000003,False
19,2017-05-20,21.78,False
20,2017-05-21,18.48,False
21,2017-05-22,21.78,False
22,2017-05-23,27.720000000000002,False
23,2017-05-24,27.060000000000002,False
24,2017-05-25,25.740000000000002,False
25,2017-05-26,25.740000000000002,False
26,2017-05-27,17.16,False
27,2017-05-28,20.46,False
28,2017-05-29,15.84,False
29,2017-05-30,20.46,False
30,2017-05-31,28.380000000000003,False
0,2017-06-01,34.0,False
1,2017-06-02,38.0,False
2,2017-06-03,31.5,False
3,2017-06-04,35.5,False
4,2017-06-05,37.0,False
5,2017-06-06,44.0,False
6,2017-06-07,43.5,False
7,2017-06-08,40.0,False
8,2017-06-09,42.0,False
9,2017-06-10,24.5,False
10,2017-06-11,38.0,False
11,2017-06-12,41.5,False
12,2017-06-13,42.0,False
13,2017-06-14,46.0,False
14,2017-06-15,46.5,False
15,2017-06-16,38.5,False
16,2017-06-17,38.0,False
17,2017-06-18,31.0,False
18,2017-06-19,49.0,False
19,2017-06-20,50.0,False
20,2017-06-21,46.0,False
21,2017-06-22,39.5,False
22,2017-06-23,36.5,False
23,2017-06-24,33.0,False
24,2017-06-25,28.0,False
25,2017-06-26,43.0,False
26,2017-06-27,37.5,False
27,2017-06-28,40.0,False
28,2017-06-29,40.5,False
29,2017-06-30,27.5,False
0,2017-07-01,19.11,False
1,2017-07-02,30.87,False
2,2017-07-03,26.95,False
3,2017-07-04,23.03,False
4,2017-07-05,19.11,False
5,2017-07-06,30.87,False
6,2017-07-07,26.46,False
7,2017-07-08,19.11,False
8,2017-07-09,24.99,False
9,2017-07-10,27.439999999999998,False
10,2017-07-11,34.79,False
11,2017-07-12,21.56,False
12,2017-07-13,28.419999999999998,False
13,2017-07-14,30.38,False
14,2017-07-15,19.11,False
15,2017-07-16,22.05,False
16,2017-07-17,32.339999999999996,False
17,2017-07-18,31.849999999999998,False
18,2017-07-19,31.36,False
19,2017-07-20,33.81,False
20,2017-07-21,34.79,False
21,2017-07-22,25.48,False
22,2017-07-23,22.05,False
23,2017-07-24,39.69,False
24,2017-07-25,35.769999999999996,False
25,2017-07-26,40.67,False
26,2017-07-27,37.24,False
27,2017-07-28,33.81,False
28,2017-07-29,31.849999999999998,False
29,2017-07-30,24.99,False
30,2017-07-31,49.0,False
0,2017-08-01,42.72,False
1,2017-08-02,48.0,False
2,2017-08-03,39.839999999999996,False
3,2017-08-04,36.0,False
4,2017-08-05,24.48,False
5,2017-08-06,33.6,False
6,2017-08-07,44.16,False
7,2017-08-08,36.0,False
8,2017-08-09,37.44,False
9,2017-08-10,38.4,False
10,2017-08-11,34.56,False
11,2017-08-12,21.599999999999998,False
12,2017-08-13,27.84,False
13,2017-08-14,20.64,False
14,2017-08-15,42.239999999999995,False
15,2017-08-16,40.32,False
16,2017-08-17,30.24,False
17,2017-08-18,24.0,False
18,2017-08-19,29.279999999999998,False
19,2017-08-20,30.72,False
20,2017-08-21,30.72,False
21,2017-08-22,31.68,False
22,2017-08-23,28.799999999999997,False
23,2017-08-24,32.64,False
24,2017-08-25,36.48,False
25,2017-08-26,23.52,False
26,2017-08-27,22.08,False
27,2017-08-28,36.96,False
28,2017-08-29,40.8,False
29,2017-08-30,34.08,False
30,2017-08-31,44.64,False
0,2017-09-01,27.45,False
1,2017-09-02,25.009999999999998,False
2,2017-09-03,32.94,False
3,2017-09-04,35.99,False
4,2017-09-05,39.04,False
5,2017-09-06,54.9,False
6,2017-09-07,47.58,False
7,2017-09-08,40.26,False
8,2017-09-09,28.669999999999998,False
9,2017-09-10,32.94,False
10,2017-09-11,51.85,False
11,2017-09-12,45.14,False
12,2017-09-13,61.0,False
13,2017-09-14,48.8,False
14,2017-09-15,36.6,False
15,2017-09-16,33.55,False
16,2017-09-17,42.699999999999996,False
17,2017-09-18,61.0,False
18,2017-09-19,57.949999999999996,False
19,2017-09-20,55.51,False
20,2017-09-21,50.629999999999995,False
21,2017-09-22,45.14,False
22,2017-09-23,38.43,False
23,2017-09-24,34.16,False
24,2017-09-25,56.12,False
25,2017-09-26,40.26,False
26,2017-09-27,52.46,False
27,2017-09-28,40.87,False
28,2017-09-29,42.699999999999996,False
29,2017-09-30,29.89,False
0,2017-10-01,44.519999999999996,False
1,2017-10-02,62.16,False
2,2017-10-03,64.67999999999999,False
3,2017-10-04,59.64,False
4,2017-10-05,63.839999999999996,False
5,2017-10-06,62.16,False
6,2017-10-07,39.48,False
7,2017-10-08,55.44,False
8,2017-10-09,68.03999999999999,False
9,2017-10-10,73.08,False
10,2017-10-11,83.16,False
11,2017-10-12,51.239999999999995,False
12,2017-10-13,62.16,False
13,2017-10-14,48.72,False
14,2017-10-15,58.8,False
15,2017-10-16,70.56,False
16,2017-10-17,50.4,False
17,2017-10-18,65.52,False
18,2017-10-19,71.39999999999999,False
19,2017-10-20,52.919999999999995,False
20,2017-10-21,45.36,False
21,2017-10-22,52.919999999999995,False
22,2017-10-23,84.0,False
23,2017-10-24,82.32,False
24,2017-10-25,74.75999999999999,False
25,2017-10-26,68.88,False
26,2017-10-27,59.64,False
27,2017-10-28,47.879999999999995,False
28,2017-10-29,48.72,False
29,2017-10-30,84.0,False
30,2017-10-31,77.28,False
0,2017-11-01,55.0,False
1,2017-11-02,79.0,False
2,2017-11-03,79.0,False
3,2017-11-04,37.0,False
4,2017-11-05,63.0,False
5,2017-11-06,82.0,False
6,2017-11-07,81.0,False
7,2017-11-08,80.0,False
8,2017-11-09,58.0,False
9,2017-11-10,52.0,False
10,2017-11-11,60.0,False
11,2017-11-12,65.0,False
12,2017-11-13,90.0,False
13,2017-11-14,89.0,False
14,2017-11-15,77.0,False
15,2017-11-16,82.0,False
16,2017-11-17,65.0,False
17,2017-11-18,43.0,False
18,2017-11-19,56.0,False
19,2017-11-20,77.0,False
20,2017-11-21,68.0,False
21,2017-11-22,56.0,False
22,2017-11-23,41.0,False
23,2017-11-24,55.0,False
24,2017-11-25,52.0,False
25,2017-11-26,59.0,False
26,2017-11-27,80.0,False
27,2017-11-28,91.0,False
28,2017-11-29,96.0,False
29,2017-11-30,100.0,False
0,2017-12-01,58.65,False
1,2017-12-02,50.15,False
2,2017-12-03,56.1,False
3,2017-12-04,85.0,False
4,2017-12-05,60.35,False
5,2017-12-06,61.199999999999996,False
6,2017-12-07,61.199999999999996,False
7,2017-12-08,57.8,False
8,2017-12-09,42.5,False
9,2017-12-10,52.699999999999996,False
10,2017-12-11,56.949999999999996,False
11,2017-12-12,64.6,False
12,2017-12-13,57.8,False
13,2017-12-14,53.55,False
14,2017-12-15,42.5,False
15,2017-12-16,35.699999999999996,False
16,2017-12-17,29.75,False
17,2017-12-18,38.25,False
18,2017-12-19,33.15,False
19,2017-12-20,34.0,False
20,2017-12-21,32.3,False
21,2017-12-22,30.599999999999998,False
22,2017-12-23,33.15,False
23,2017-12-24,22.95,False
24,2017-12-25,11.9,False
25,2017-12-26,17.849999999999998,False
26,2017-12-27,22.95,False
27,2017-12-28,22.099999999999998,False
28,2017-12-29,23.8,False
29,2017-12-30,13.6,False
30,2017-12-31,13.6,False
0,2018-01-01,24.939999999999998,False
1,2018-01-02,31.319999999999997,False
2,2018-01-03,40.599999999999994,False
3,2018-01-04,45.82,False
4,2018-01-05,47.559999999999995,False
5,2018-01-06,34.8,False
6,2018-01-07,30.159999999999997,False
7,2018-01-08,31.319999999999997,False
8,2018-01-09,37.12,False
9,2018-01-10,39.44,False
10,2018-01-11,39.44,False
11,2018-01-12,43.5,False
12,2018-01-13,33.059999999999995,False
13,2018-01-14,26.68,False
14,2018-01-15,38.86,False
15,2018-01-16,51.04,False
16,2018-01-17,38.279999999999994,False
17,2018-01-18,41.76,False
18,2018-01-19,41.76,False
19,2018-01-20,38.279999999999994,False
20,2018-01-21,41.18,False
21,2018-01-22,44.08,False
22,2018-01-23,55.099999999999994,False
23,2018-01-24,46.98,False
24,2018-01-25,51.04,False
25,2018-01-26,48.72,False
26,2018-01-27,46.98,False
27,2018-01-28,49.3,False
28,2018-01-29,47.559999999999995,False
29,2018-01-30,50.459999999999994,False
30,2018-01-31,57.99999999999999,False
0,2018-02-01,55.76,False
1,2018-02-02,54.94,False
2,2018-02-03,36.08,False
3,2018-02-04,36.9,False
4,2018-02-05,60.68,False
5,2018-02-06,82.0,False
6,2018-02-07,72.97999999999999,False
7,2018-02-08,68.06,False
8,2018-02-09,54.94,False
9,2018-02-10,39.36,False
10,2018-02-11,50.019999999999996,False
11,2018-02-12,54.94,False
12,2018-02-13,48.379999999999995,False
13,2018-02-14,54.12,False
14,2018-02-15,61.49999999999999,False
15,2018-02-16,50.019999999999996,False
16,2018-02-17,33.62,False
17,2018-02-18,57.4,False
18,2018-02-19,57.4,False
19,2018-02-20,58.22,False
20,2018-02-21,58.22,False
21,2018-02-22,63.13999999999999,False
22,2018-02-23,43.46,False
23,2018-02-24,39.36,False
24,2018-02-25,50.839999999999996,False
25,2018-02-26,63.13999999999999,False
26,2018-02-27,55.76,False
27,2018-02-28,63.959999999999994,False
0,2018-03-01,68.06,False
1,2018-03-02,62.31999999999999,False
2,2018-03-03,52.48,False
3,2018-03-04,56.58,False
4,2018-03-05,68.88,False
5,2018-03-06,48.379999999999995,False
6,2018-03-07,74.61999999999999,False
7,2018-03-08,61.49999999999999,False
8,2018-03-09,55.76,False
9,2018-03-10,41.82,False
10,2018-03-11,56.58,False
11,2018-03-12,70.52,False
12,2018-03-13,57.4,False
13,2018-03-14,50.019999999999996,False
14,2018-03-15,54.12,False
15,2018-03-16,51.66,False
16,2018-03-17,41.82,False
17,2018-03-18,52.48,False
18,2018-03-19,60.68,False
19,2018-03-20,77.08,False
20,2018-03-21,67.24,False
21,2018-03-22,68.88,False
22,2018-03-23,60.68,False
23,2018-03-24,53.3,False
24,2018-03-25,46.739999999999995,False
25,2018-03-26,82.0,False
26,2018-03-27,68.06,False
27,2018-03-28,63.13999999999999,False
28,2018-03-29,63.959999999999994,False
29,2018-03-30,45.099999999999994,False
30,2018-03-31,40.18,False
0,2018-04-01,47.53,False
1,2018-04-02,97.0,False
2,2018-04-03,74.69,False
3,2018-04-04,78.57,False
4,2018-04-05,61.11,False
5,2018-04-06,59.17,False
6,2018-04-07,47.53,False
7,2018-04-08,57.23,False
8,2018-04-09,83.42,False
9,2018-04-10,64.02,False
10,2018-04-11,62.08,False
11,2018-04-12,69.84,False
12,2018-04-13,61.11,False
13,2018-04-14,37.83,False
14,2018-04-15,51.41,False
15,2018-04-16,73.72,False
16,2018-04-17,77.6,False
17,2018-04-18,69.84,False
18,2018-04-19,78.57,False
19,2018-04-20,60.14,False
20,2018-04-21,49.47,False
21,2018-04-22,45.589999999999996,False
22,2018-04-23,79.53999999999999,False
23,2018-04-24,88.27,False
24,2018-04-25,69.84,False
25,2018-04-26,90.21,False
26,2018-04-27,55.29,False
27,2018-04-28,38.8,False
28,2018-04-29,51.41,False
29,2018-04-30,81.48,False
0,2018-05-01,66.0,False
1,2018-05-02,63.36,False
2,2018-05-03,47.52,False
3,2018-05-04,58.080000000000005,False
4,2018-05-05,48.84,False
5,2018-05-06,46.86,False
6,2018-05-07,59.400000000000006,False
7,2018-05-08,54.78,False
8,2018-05-09,52.14,False
9,2018-05-10,55.440000000000005,False
10,2018-05-11,42.9,False
11,2018-05-12,23.76,False
12,2018-05-13,33.660000000000004,False
13,2018-05-14,42.24,False
14,2018-05-15,31.68,False
15,2018-05-16,34.32,False
16,2018-05-17,36.96,False
17,2018-05-18,35.64,False
18,2018-05-19,26.400000000000002,False
19,2018-05-20,27.060000000000002,False
20,2018-05-21,33.660000000000004,False
21,2018-05-22,36.300000000000004,False
22,2018-05-23,36.96,False
23,2018-05-24,40.92,False
24,2018-05-25,33.0,False
25,2018-05-26,16.5,False
26,2018-05-27,29.700000000000003,False
27,2018-05-28,30.360000000000003,False
28,2018-05-29,33.660000000000004,False
29,2018-05-30,38.940000000000005,False
30,2018-05-31,38.28,False
0,2018-06-01,38.19,False
1,2018-06-02,46.169999999999995,False
2,2018-06-03,39.33,False
3,2018-06-04,43.88999999999999,False
4,2018-06-05,45.599999999999994,False
5,2018-06-06,55.28999999999999,False
6,2018-06-07,43.88999999999999,False
7,2018-06-08,45.599999999999994,False
8,2018-06-09,36.48,False
9,2018-06-10,38.76,False
10,2018-06-11,52.44,False
11,2018-06-12,50.73,False
12,2018-06-13,50.16,False
13,2018-06-14,46.169999999999995,False
14,2018-06-15,45.599999999999994,False
15,2018-06-16,27.929999999999996,False
16,2018-06-17,40.47,False
17,2018-06-18,47.309999999999995,False
18,2018-06-19,56.99999999999999,False
19,2018-06-20,48.449999999999996,False
20,2018-06-21,44.459999999999994,False
21,2018-06-22,38.76,False
22,2018-06-23,34.769999999999996,False
23,2018-06-24,38.19,False
24,2018-06-25,45.029999999999994,False
25,2018-06-26,40.47,False
26,2018-06-27,45.599999999999994,False
27,2018-06-28,34.769999999999996,False
28,2018-06-29,45.029999999999994,False
29,2018-06-30,28.499999999999996,False
0,2018-07-01,29.700000000000003,False
1,2018-07-02,29.150000000000002,False
2,2018-07-03,31.35,False
3,2018-07-04,23.650000000000002,False
4,2018-07-05,32.45,False
5,2018-07-06,33.0,False
6,2018-07-07,24.750000000000004,False
7,2018-07-08,19.25,False
8,2018-07-09,41.800000000000004,False
9,2018-07-10,26.950000000000003,False
10,2018-07-11,39.050000000000004,False
11,2018-07-12,34.650000000000006,False
12,2018-07-13,31.35,False
13,2018-07-14,28.6,False
14,2018-07-15,30.800000000000004,False
15,2018-07-16,39.6,False
16,2018-07-17,33.550000000000004,False
17,2018-07-18,26.400000000000002,False
18,2018-07-19,39.6,False
19,2018-07-20,35.75,False
20,2018-07-21,33.0,False
21,2018-07-22,30.800000000000004,False
22,2018-07-23,50.6,False
23,2018-07-24,50.050000000000004,False
24,2018-07-25,39.050000000000004,False
25,2018-07-26,55.00000000000001,False
26,2018-07-27,38.5,False
27,2018-07-28,31.35,False
28,2018-07-29,33.0,False
29,2018-07-30,36.300000000000004,False
30,2018-07-31,28.05,False
0,2018-08-01,53.0,False
1,2018-08-02,42.93,False
2,2018-08-03,39.75,False
3,2018-08-04,29.150000000000002,False
4,2018-08-05,32.33,False
5,2018-08-06,47.7,False
6,2018-08-07,38.690000000000005,False
7,2018-08-08,34.980000000000004,False
8,2018-08-09,50.88,False
9,2018-08-10,35.510000000000005,False
10,2018-08-11,25.44,False
11,2018-08-12,23.32,False
12,2018-08-13,36.57,False
13,2018-08-14,32.86,False
14,2018-08-15,37.63,False
15,2018-08-16,40.81,False
16,2018-08-17,30.740000000000002,False
17,2018-08-18,24.91,False
18,2018-08-19,31.8,False
19,2018-08-20,50.35,False
20,2018-08-21,31.270000000000003,False
21,2018-08-22,34.980000000000004,False
22,2018-08-23,43.99,False
23,2018-08-24,39.75,False
24,2018-08-25,35.510000000000005,False
25,2018-08-26,23.85,False
26,2018-08-27,41.870000000000005,False
27,2018-08-28,43.46,False
28,2018-08-29,40.28,False
29,2018-08-30,38.690000000000005,False
30,2018-08-31,31.270000000000003,False
0,2018-09-01,28.22,False
1,2018-09-02,31.54,False
2,2018-09-03,29.049999999999997,False
3,2018-09-04,49.8,False
4,2018-09-05,83.0,False
5,2018-09-06,77.19,False
6,2018-09-07,61.419999999999995,False
7,2018-09-08,39.839999999999996,False
8,2018-09-09,50.629999999999995,False
9,2018-09-10,50.629999999999995,False
10,2018-09-11,39.839999999999996,False
11,2018-09-12,50.629999999999995,False
12,2018-09-13,52.29,False
13,2018-09-14,48.97,False
14,2018-09-15,25.73,False
15,2018-09-16,35.69,False
16,2018-09-17,46.48,False
17,2018-09-18,48.97,False
18,2018-09-19,58.099999999999994,False
19,2018-09-20,47.309999999999995,False
20,2018-09-21,43.989999999999995,False
21,2018-09-22,35.69,False
22,2018-09-23,40.669999999999995,False
23,2018-09-24,44.82,False
24,2018-09-25,41.5,False
25,2018-09-26,53.12,False
26,2018-09-27,48.97,False
27,2018-09-28,41.5,False
28,2018-09-29,34.86,False
29,2018-09-30,39.01,False
0,2018-10-01,75.60000000000001,False
1,2018-10-02,90.0,False
2,2018-10-03,58.5,False
3,2018-10-04,79.2,False
4,2018-10-05,54.0,False
5,2018-10-06,50.4,False
6,2018-10-07,59.4,False
7,2018-10-08,68.4,False
8,2018-10-09,63.0,False
9,2018-10-10,84.60000000000001,False
10,2018-10-11,73.8,False
11,2018-10-12,76.5,False
12,2018-10-13,53.1,False
13,2018-10-14,46.800000000000004,False
14,2018-10-15,83.7,False
15,2018-10-16,69.3,False
16,2018-10-17,72.9,False
17,2018-10-18,63.9,False
18,2018-10-19,53.1,False
19,2018-10-20,38.7,False
20,2018-10-21,46.800000000000004,False
21,2018-10-22,81.9,False
22,2018-10-23,66.60000000000001,False
23,2018-10-24,83.7,False
24,2018-10-25,76.5,False
25,2018-10-26,53.1,False
26,2018-10-27,39.6,False
27,2018-10-28,51.300000000000004,False
28,2018-10-29,76.5,False
29,2018-10-30,83.7,False
30,2018-10-31,68.4,False
0,2018-11-01,60.199999999999996,False
1,2018-11-02,55.04,False
2,2018-11-03,36.98,False
3,2018-11-04,67.08,False
4,2018-11-05,68.8,False
5,2018-11-06,56.76,False
6,2018-11-07,78.26,False
7,2018-11-08,63.64,False
8,2018-11-09,53.32,False
9,2018-11-10,42.14,False
10,2018-11-11,48.16,False
11,2018-11-12,74.82,False
12,2018-11-13,64.5,False
13,2018-11-14,80.84,False
14,2018-11-15,73.96,False
15,2018-11-16,59.339999999999996,False
16,2018-11-17,51.6,False
17,2018-11-18,57.62,False
18,2018-11-19,76.53999999999999,False
19,2018-11-20,55.04,False
20,2018-11-21,53.32,False
21,2018-11-22,31.82,False
22,2018-11-23,35.26,False
23,2018-11-24,37.839999999999996,False
24,2018-11-25,51.6,False
25,2018-11-26,74.82,False
26,2018-11-27,81.7,False
27,2018-11-28,80.84,False
28,2018-11-29,86.0,False
29,2018-11-30,66.22,False
0,2018-12-01,43.46,False
1,2018-12-02,54.94,False
2,2018-12-03,82.0,False
3,2018-12-04,72.16,False
4,2018-12-05,73.8,False
5,2018-12-06,59.86,False
6,2018-12-07,60.68,False
7,2018-12-08,41.82,False
8,2018-12-09,46.739999999999995,False
9,2018-12-10,63.13999999999999,False
10,2018-12-11,71.33999999999999,False
11,2018-12-12,59.04,False
12,2018-12-13,51.66,False
13,2018-12-14,45.099999999999994,False
14,2018-12-15,35.26,False
15,2018-12-16,34.44,False
16,2018-12-17,47.559999999999995,False
17,2018-12-18,46.739999999999995,False
18,2018-12-19,42.64,False
19,2018-12-20,39.36,False
20,2018-12-21,43.46,False
21,2018-12-22,35.26,False
22,2018-12-23,37.72,False
23,2018-12-24,39.36,False
24,2018-12-25,29.52,False
25,2018-12-26,27.06,False
26,2018-12-27,22.959999999999997,False
27,2018-12-28,33.62,False
28,2018-12-29,27.06,False
29,2018-12-30,22.139999999999997,False
30,2018-12-31,30.34,False
0,2019-01-01,20.88,False
1,2019-01-02,32.48,False
2,2019-01-03,40.599999999999994,False
3,2019-01-04,38.86,False
4,2019-01-05,27.839999999999996,False
5,2019-01-06,25.52,False
6,2019-01-07,32.48,False
7,2019-01-08,41.18,False
8,2019-01-09,48.72,False
9,2019-01-10,35.96,False
10,2019-01-11,46.98,False
11,2019-01-12,31.9,False
12,2019-01-13,28.999999999999996,False
13,2019-01-14,49.879999999999995,False
14,2019-01-15,52.199999999999996,False
15,2019-01-16,40.019999999999996,False
16,2019-01-17,49.879999999999995,False
17,2019-01-18,49.879999999999995,False
18,2019-01-19,32.48,False
19,2019-01-20,31.319999999999997,False
20,2019-01-21,40.019999999999996,False
21,2019-01-22,49.879999999999995,False
22,2019-01-23,57.99999999999999,False
23,2019-01-24,53.36,False
24,2019-01-25,53.36,False
25,2019-01-26,28.999999999999996,False
26,2019-01-27,36.54,False
27,2019-01-28,57.99999999999999,False
28,2019-01-29,55.099999999999994,False
29,2019-01-30,49.3,False
30,2019-01-31,47.559999999999995,False
0,2019-02-01,50.050000000000004,False
1,2019-02-02,29.26,False
2,2019-02-03,46.2,False
3,2019-02-04,55.44,False
4,2019-02-05,57.75,False
5,2019-02-06,53.9,False
6,2019-02-07,57.75,False
7,2019-02-08,49.28,False
8,2019-02-09,43.89,False
9,2019-02-10,48.51,False
10,2019-02-11,59.29,False
11,2019-02-12,66.99,False
12,2019-02-13,51.59,False
13,2019-02-14,59.29,False
14,2019-02-15,46.2,False
15,2019-02-16,50.82,False
16,2019-02-17,43.89,False
17,2019-02-18,50.050000000000004,False
18,2019-02-19,62.370000000000005,False
19,2019-02-20,58.52,False
