,date,ATVI stock,isPartial
10,2013-10-11,2.0300000000000002,False
11,2013-10-12,2.3800000000000003,False
12,2013-10-13,2.3800000000000003,False
13,2013-10-14,7.000000000000001,False
14,2013-10-15,4.0600000000000005,False
15,2013-10-16,2.0300000000000002,False
16,2013-10-17,2.0300000000000002,False
17,2013-10-18,3.43,False
18,2013-10-19,2.31,False
19,2013-10-20,4.550000000000001,False
20,2013-10-21,1.8900000000000001,False
21,2013-10-22,2.87,False
22,2013-10-23,0.0,False
23,2013-10-24,1.9600000000000002,False
24,2013-10-25,3.08,False
25,2013-10-26,0.0,False
26,2013-10-27,2.24,False
27,2013-10-28,1.8900000000000001,False
28,2013-10-29,4.48,False
29,2013-10-30,2.9400000000000004,False
30,2013-10-31,3.99,False
0,2013-11-01,5.39,False
1,2013-11-02,3.96,False
2,2013-11-03,3.85,False
3,2013-11-04,6.49,False
4,2013-11-05,6.49,False
5,2013-11-06,3.19,False
6,2013-11-07,11.0,False
7,2013-11-08,3.41,False
8,2013-11-09,0.0,False
9,2013-11-10,0.0,False
10,2013-11-11,5.39,False
11,2013-11-12,6.49,False
12,2013-11-13,6.49,False
13,2013-11-14,4.95,False
14,2013-11-15,6.93,False
15,2013-11-16,3.85,False
16,2013-11-17,3.74,False
17,2013-11-18,3.19,False
18,2013-11-19,4.29,False
19,2013-11-20,4.84,False
20,2013-11-21,6.49,False
21,2013-11-22,3.41,False
22,2013-11-23,0.0,False
23,2013-11-24,0.0,False
24,2013-11-25,3.19,False
25,2013-11-26,3.19,False
26,2013-11-27,3.19,False
27,2013-11-28,0.0,False
28,2013-11-29,10.34,False
29,2013-11-30,3.85,False
0,2013-12-01,0.0,False
1,2013-12-02,2.34,False
2,2013-12-03,2.4,False
3,2013-12-04,4.859999999999999,False
4,2013-12-05,0.0,False
5,2013-12-06,0.0,False
6,2013-12-07,0.0,False
7,2013-12-08,0.0,False
8,2013-12-09,2.46,False
9,2013-12-10,4.859999999999999,False
10,2013-12-11,2.46,False
11,2013-12-12,2.52,False
12,2013-12-13,2.58,False
13,2013-12-14,6.0,False
14,2013-12-15,0.0,False
15,2013-12-16,3.6599999999999997,False
16,2013-12-17,0.0,False
17,2013-12-18,2.52,False
18,2013-12-19,5.22,False
19,2013-12-20,5.46,False
20,2013-12-21,0.0,False
21,2013-12-22,3.06,False
22,2013-12-23,5.46,False
23,2013-12-24,3.0,False
24,2013-12-25,3.3,False
25,2013-12-26,5.64,False
26,2013-12-27,5.46,False
27,2013-12-28,0.0,False
28,2013-12-29,0.0,False
29,2013-12-30,0.0,False
30,2013-12-31,6.0,False
0,2014-01-01,0.0,False
1,2014-01-02,2.9400000000000004,False
2,2014-01-03,0.0,False
3,2014-01-04,6.510000000000001,False
4,2014-01-05,0.0,False
5,2014-01-06,0.0,False
6,2014-01-07,2.7300000000000004,False
7,2014-01-08,5.460000000000001,False
8,2014-01-09,5.53,False
9,2014-01-10,2.87,False
10,2014-01-11,6.370000000000001,False
11,2014-01-12,3.1500000000000004,False
12,2014-01-13,2.7300000000000004,False
13,2014-01-14,2.66,False
14,2014-01-15,4.130000000000001,False
15,2014-01-16,2.7300000000000004,False
16,2014-01-17,2.8000000000000003,False
17,2014-01-18,0.0,False
18,2014-01-19,0.0,False
19,2014-01-20,2.66,False
20,2014-01-21,2.66,False
21,2014-01-22,2.7300000000000004,False
22,2014-01-23,2.66,False
23,2014-01-24,7.000000000000001,False
24,2014-01-25,0.0,False
25,2014-01-26,0.0,False
26,2014-01-27,5.32,False
27,2014-01-28,5.250000000000001,False
28,2014-01-29,0.0,False
29,2014-01-30,0.0,False
30,2014-01-31,2.8000000000000003,False
0,2014-02-01,0.0,False
1,2014-02-02,0.0,False
2,2014-02-03,7.26,False
3,2014-02-04,6.05,False
4,2014-02-05,5.39,False
5,2014-02-06,4.95,False
6,2014-02-07,11.0,False
7,2014-02-08,8.36,False
8,2014-02-09,6.16,False
9,2014-02-10,8.25,False
10,2014-02-11,4.73,False
11,2014-02-12,3.63,False
12,2014-02-13,7.26,False
13,2014-02-14,0.0,False
14,2014-02-15,8.58,False
15,2014-02-16,0.0,False
16,2014-02-17,0.0,False
17,2014-02-18,3.63,False
18,2014-02-19,3.63,False
19,2014-02-20,8.47,False
20,2014-02-21,7.59,False
21,2014-02-22,4.18,False
22,2014-02-23,4.18,False
23,2014-02-24,3.52,False
24,2014-02-25,4.73,False
25,2014-02-26,3.63,False
26,2014-02-27,3.63,False
27,2014-02-28,7.59,False
0,2014-03-01,0.0,False
1,2014-03-02,0.0,False
2,2014-03-03,0.0,False
3,2014-03-04,2.61,False
4,2014-03-05,6.4799999999999995,False
5,2014-03-06,5.13,False
6,2014-03-07,2.6999999999999997,False
7,2014-03-08,6.029999999999999,False
8,2014-03-09,3.06,False
9,2014-03-10,0.0,False
10,2014-03-11,2.52,False
11,2014-03-12,9.0,False
12,2014-03-13,5.22,False
13,2014-03-14,4.05,False
14,2014-03-15,3.06,False
15,2014-03-16,0.0,False
16,2014-03-17,2.61,False
17,2014-03-18,0.0,False
18,2014-03-19,2.52,False
19,2014-03-20,2.61,False
20,2014-03-21,2.6999999999999997,False
21,2014-03-22,3.06,False
22,2014-03-23,0.0,False
23,2014-03-24,6.3,False
24,2014-03-25,2.52,False
25,2014-03-26,2.61,False
26,2014-03-27,2.61,False
27,2014-03-28,5.31,False
28,2014-03-29,3.06,False
29,2014-03-30,0.0,False
30,2014-03-31,5.13,False
0,2014-04-01,0.0,False
1,2014-04-02,4.56,False
2,2014-04-03,4.5,False
3,2014-04-04,3.48,False
4,2014-04-05,5.34,False
5,2014-04-06,2.6399999999999997,False
6,2014-04-07,2.2199999999999998,False
7,2014-04-08,4.4399999999999995,False
8,2014-04-09,2.28,False
9,2014-04-10,2.28,False
10,2014-04-11,6.0,False
11,2014-04-12,0.0,False
