,date,SIRI stock,isPartial
4,2019-03-05,15.75,False
5,2019-03-06,10.0,False
6,2019-03-07,16.75,False
7,2019-03-08,17.5,False
8,2019-03-09,4.25,False
9,2019-03-10,8.25,False
10,2019-03-11,25.0,False
11,2019-03-12,18.25,False
12,2019-03-13,16.25,False
13,2019-03-14,15.75,False
14,2019-03-15,17.25,False
15,2019-03-16,3.25,False
16,2019-03-17,6.25,False
17,2019-03-18,13.25,False
18,2019-03-19,18.75,False
19,2019-03-20,18.5,False
20,2019-03-21,17.25,False
21,2019-03-22,20.5,False
22,2019-03-23,5.25,False
23,2019-03-24,2.0,False
24,2019-03-25,15.75,False
25,2019-03-26,14.0,False
26,2019-03-27,13.25,False
27,2019-03-28,15.0,False
28,2019-03-29,7.75,False
29,2019-03-30,4.25,False
30,2019-03-31,2.25,False
