,date,GS stock,isPartial
15,2019-03-16,11.66,False
16,2019-03-17,0.0,False
17,2019-03-18,28.62,False
18,2019-03-19,37.1,False
19,2019-03-20,38.690000000000005,False
20,2019-03-21,45.580000000000005,False
21,2019-03-22,53.0,False
22,2019-03-23,10.07,False
23,2019-03-24,6.890000000000001,False
24,2019-03-25,50.35,False
25,2019-03-26,47.17,False
26,2019-03-27,32.86,False
27,2019-03-28,30.21,False
28,2019-03-29,48.230000000000004,False
29,2019-03-30,13.780000000000001,False
30,2019-03-31,13.780000000000001,False
