,date,BA stock,isPartial
10,2014-06-11,4.0,False
11,2014-06-12,2.44,False
12,2014-06-13,2.08,False
13,2014-06-14,1.48,False
14,2014-06-15,0.72,False
15,2014-06-16,2.6,False
16,2014-06-17,2.4,False
17,2014-06-18,3.04,False
18,2014-06-19,2.68,False
19,2014-06-20,3.44,False
20,2014-06-21,0.76,False
21,2014-06-22,0.72,False
22,2014-06-23,1.84,False
23,2014-06-24,3.2,False
24,2014-06-25,2.2,False
25,2014-06-26,2.24,False
26,2014-06-27,2.8000000000000003,False
27,2014-06-28,1.76,False
28,2014-06-29,0.72,False
29,2014-06-30,1.84,False
0,2014-07-01,1.75,False
1,2014-07-02,1.0,False
2,2014-07-03,2.0,False
3,2014-07-04,1.05,False
4,2014-07-05,0.7000000000000001,False
5,2014-07-06,0.7000000000000001,False
6,2014-07-07,0.9500000000000001,False
7,2014-07-08,1.1500000000000001,False
8,2014-07-09,0.9500000000000001,False
9,2014-07-10,1.4000000000000001,False
10,2014-07-11,1.6,False
11,2014-07-12,0.45,False
12,2014-07-13,0.45,False
13,2014-07-14,2.7,False
14,2014-07-15,0.9500000000000001,False
15,2014-07-16,1.4000000000000001,False
16,2014-07-17,1.75,False
17,2014-07-18,0.6000000000000001,False
18,2014-07-19,0.5,False
19,2014-07-20,0.0,False
20,2014-07-21,0.8,False
21,2014-07-22,2.3000000000000003,False
22,2014-07-23,5.0,False
23,2014-07-24,2.0,False
24,2014-07-25,2.5,False
25,2014-07-26,0.7000000000000001,False
26,2014-07-27,1.4500000000000002,False
27,2014-07-28,1.6,False
28,2014-07-29,2.5500000000000003,False
29,2014-07-30,2.15,False
30,2014-07-31,2.4000000000000004,False
0,2014-08-01,3.4,False
1,2014-08-02,1.4000000000000001,False
2,2014-08-03,1.0,False
3,2014-08-04,1.52,False
4,2014-08-05,2.84,False
5,2014-08-06,2.2,False
6,2014-08-07,4.0,False
7,2014-08-08,2.12,False
8,2014-08-09,0.8,False
9,2014-08-10,0.6,False
10,2014-08-11,1.68,False
11,2014-08-12,1.0,False
12,2014-08-13,2.48,False
13,2014-08-14,1.84,False
14,2014-08-15,3.52,False
15,2014-08-16,1.2,False
16,2014-08-17,1.8,False
17,2014-08-18,2.84,False
18,2014-08-19,2.48,False
19,2014-08-20,2.8000000000000003,False
20,2014-08-21,2.96,False
21,2014-08-22,1.72,False
22,2014-08-23,1.76,False
23,2014-08-24,1.16,False
24,2014-08-25,2.6,False
25,2014-08-26,1.76,False
26,2014-08-27,1.76,False
27,2014-08-28,2.44,False
28,2014-08-29,1.36,False
29,2014-08-30,0.8,False
30,2014-08-31,0.88,False
0,2014-09-01,1.2,False
1,2014-09-02,1.6400000000000001,False
2,2014-09-03,1.92,False
3,2014-09-04,0.96,False
4,2014-09-05,2.24,False
5,2014-09-06,1.16,False
6,2014-09-07,1.12,False
7,2014-09-08,2.88,False
8,2014-09-09,2.08,False
9,2014-09-10,1.8800000000000001,False
10,2014-09-11,1.44,False
11,2014-09-12,2.24,False
12,2014-09-13,0.84,False
13,2014-09-14,0.56,False
14,2014-09-15,1.8800000000000001,False
15,2014-09-16,4.0,False
16,2014-09-17,1.8800000000000001,False
17,2014-09-18,1.44,False
18,2014-09-19,3.96,False
19,2014-09-20,1.72,False
20,2014-09-21,0.56,False
21,2014-09-22,2.32,False
22,2014-09-23,2.12,False
23,2014-09-24,2.8000000000000003,False
24,2014-09-25,2.16,False
25,2014-09-26,2.0,False
26,2014-09-27,1.16,False
27,2014-09-28,0.84,False
28,2014-09-29,2.56,False
29,2014-09-30,2.56,False
0,2014-10-01,1.28,False
1,2014-10-02,1.28,False
2,2014-10-03,2.2800000000000002,False
3,2014-10-04,1.2,False
4,2014-10-05,0.76,False
5,2014-10-06,1.12,False
6,2014-10-07,2.52,False
7,2014-10-08,1.68,False
8,2014-10-09,1.28,False
9,2014-10-10,1.04,False
10,2014-10-11,1.0,False
11,2014-10-12,1.0,False
12,2014-10-13,2.2,False
13,2014-10-14,1.12,False
14,2014-10-15,1.8,False
15,2014-10-16,2.08,False
16,2014-10-17,2.04,False
17,2014-10-18,0.76,False
18,2014-10-19,0.48,False
19,2014-10-20,1.6400000000000001,False
20,2014-10-21,1.24,False
21,2014-10-22,4.0,False
22,2014-10-23,2.52,False
23,2014-10-24,1.6,False
24,2014-10-25,1.48,False
25,2014-10-26,0.64,False
26,2014-10-27,1.6400000000000001,False
27,2014-10-28,1.24,False
28,2014-10-29,1.6400000000000001,False
29,2014-10-30,1.96,False
30,2014-10-31,1.6400000000000001,False
0,2014-11-01,1.29,False
1,2014-11-02,1.23,False
2,2014-11-03,1.8599999999999999,False
3,2014-11-04,1.56,False
4,2014-11-05,2.61,False
5,2014-11-06,0.78,False
6,2014-11-07,2.4899999999999998,False
7,2014-11-08,1.23,False
8,2014-11-09,0.6,False
9,2014-11-10,2.61,False
10,2014-11-11,1.3199999999999998,False
11,2014-11-12,2.34,False
12,2014-11-13,1.05,False
13,2014-11-14,2.46,False
14,2014-11-15,1.8299999999999998,False
15,2014-11-16,0.6,False
16,2014-11-17,2.07,False
17,2014-11-18,1.68,False
18,2014-11-19,2.4299999999999997,False
19,2014-11-20,2.13,False
20,2014-11-21,3.0,False
21,2014-11-22,0.9299999999999999,False
22,2014-11-23,0.6,False
23,2014-11-24,2.58,False
24,2014-11-25,1.29,False
25,2014-11-26,2.61,False
26,2014-11-27,0.8099999999999999,False
27,2014-11-28,1.1099999999999999,False
28,2014-11-29,0.6,False
29,2014-11-30,1.2,False
0,2014-12-01,1.48,False
1,2014-12-02,1.24,False
2,2014-12-03,4.0,False
3,2014-12-04,1.0,False
4,2014-12-05,2.6,False
5,2014-12-06,1.2,False
6,2014-12-07,1.16,False
7,2014-12-08,1.0,False
8,2014-12-09,1.24,False
9,2014-12-10,2.7600000000000002,False
10,2014-12-11,1.76,False
11,2014-12-12,0.8,False
12,2014-12-13,0.6,False
13,2014-12-14,2.36,False
14,2014-12-15,1.76,False
15,2014-12-16,3.04,False
16,2014-12-17,1.56,False
17,2014-12-18,2.64,False
18,2014-12-19,1.92,False
19,2014-12-20,0.64,False
20,2014-12-21,0.92,False
21,2014-12-22,2.68,False
22,2014-12-23,3.3200000000000003,False
23,2014-12-24,3.08,False
24,2014-12-25,2.36,False
25,2014-12-26,1.48,False
26,2014-12-27,1.2,False
27,2014-12-28,2.12,False
28,2014-12-29,2.68,False
29,2014-12-30,2.2,False
30,2014-12-31,3.04,False
0,2015-01-01,0.8,False
1,2015-01-02,1.25,False
2,2015-01-03,0.6000000000000001,False
3,2015-01-04,1.1,False
4,2015-01-05,2.0500000000000003,False
5,2015-01-06,0.9,False
6,2015-01-07,1.1,False
7,2015-01-08,2.35,False
8,2015-01-09,2.5500000000000003,False
9,2015-01-10,0.45,False
10,2015-01-11,0.8500000000000001,False
11,2015-01-12,1.1,False
12,2015-01-13,1.7000000000000002,False
13,2015-01-14,1.85,False
14,2015-01-15,1.5,False
15,2015-01-16,1.4000000000000001,False
16,2015-01-17,0.45,False
17,2015-01-18,0.8500000000000001,False
18,2015-01-19,0.8500000000000001,False
19,2015-01-20,2.3000000000000003,False
20,2015-01-21,1.1,False
21,2015-01-22,1.9500000000000002,False
22,2015-01-23,1.35,False
23,2015-01-24,0.8500000000000001,False
24,2015-01-25,0.45,False
25,2015-01-26,1.55,False
26,2015-01-27,1.8,False
27,2015-01-28,4.1000000000000005,False
28,2015-01-29,5.0,False
29,2015-01-30,3.75,False
30,2015-01-31,1.7000000000000002,False
0,2015-02-01,0.0,False
1,2015-02-02,4.08,False
2,2015-02-03,4.62,False
3,2015-02-04,4.38,False
4,2015-02-05,3.48,False
5,2015-02-06,3.96,False
6,2015-02-07,2.76,False
7,2015-02-08,0.0,False
8,2015-02-09,3.78,False
9,2015-02-10,1.44,False
10,2015-02-11,3.48,False
11,2015-02-12,4.14,False
12,2015-02-13,4.26,False
13,2015-02-14,3.54,False
14,2015-02-15,1.02,False
15,2015-02-16,2.4,False
16,2015-02-17,2.6999999999999997,False
17,2015-02-18,3.54,False
18,2015-02-19,3.84,False
19,2015-02-20,5.819999999999999,False
20,2015-02-21,3.06,False
21,2015-02-22,1.38,False
22,2015-02-23,6.0,False
23,2015-02-24,2.88,False
24,2015-02-25,4.92,False
25,2015-02-26,2.6399999999999997,False
26,2015-02-27,2.6999999999999997,False
27,2015-02-28,2.04,False
0,2015-03-01,1.3,False
1,2015-03-02,3.6500000000000004,False
2,2015-03-03,2.8000000000000003,False
3,2015-03-04,2.25,False
4,2015-03-05,3.1500000000000004,False
5,2015-03-06,4.45,False
6,2015-03-07,1.0,False
7,2015-03-08,0.65,False
8,2015-03-09,1.7000000000000002,False
9,2015-03-10,2.25,False
10,2015-03-11,3.4000000000000004,False
11,2015-03-12,2.85,False
12,2015-03-13,2.35,False
13,2015-03-14,1.35,False
14,2015-03-15,1.3,False
15,2015-03-16,2.85,False
16,2015-03-17,3.4000000000000004,False
17,2015-03-18,3.7,False
18,2015-03-19,1.9500000000000002,False
19,2015-03-20,3.5,False
20,2015-03-21,2.0,False
21,2015-03-22,0.65,False
22,2015-03-23,1.1,False
23,2015-03-24,1.9500000000000002,False
24,2015-03-25,5.0,False
25,2015-03-26,2.3000000000000003,False
26,2015-03-27,2.35,False
27,2015-03-28,0.7000000000000001,False
28,2015-03-29,1.4000000000000001,False
29,2015-03-30,4.25,False
30,2015-03-31,2.0,False
0,2015-04-01,2.2,False
1,2015-04-02,2.12,False
2,2015-04-03,0.96,False
3,2015-04-04,2.08,False
4,2015-04-05,1.6,False
5,2015-04-06,1.2,False
6,2015-04-07,1.56,False
7,2015-04-08,2.44,False
8,2015-04-09,2.44,False
9,2015-04-10,0.92,False
10,2015-04-11,1.2,False
11,2015-04-12,0.52,False
12,2015-04-13,1.84,False
13,2015-04-14,1.84,False
14,2015-04-15,2.44,False
15,2015-04-16,1.56,False
16,2015-04-17,1.2,False
17,2015-04-18,1.2,False
18,2015-04-19,1.68,False
19,2015-04-20,2.12,False
20,2015-04-21,3.0,False
21,2015-04-22,4.0,False
22,2015-04-23,2.32,False
23,2015-04-24,2.68,False
24,2015-04-25,1.2,False
25,2015-04-26,1.52,False
26,2015-04-27,2.12,False
27,2015-04-28,1.28,False
28,2015-04-29,1.72,False
29,2015-04-30,2.64,False
0,2015-05-01,2.16,False
1,2015-05-02,1.4000000000000001,False
2,2015-05-03,0.56,False
3,2015-05-04,1.2,False
4,2015-05-05,2.6,False
5,2015-05-06,2.12,False
6,2015-05-07,3.36,False
7,2015-05-08,4.0,False
8,2015-05-09,2.32,False
9,2015-05-10,1.16,False
10,2015-05-11,1.2,False
11,2015-05-12,2.6,False
12,2015-05-13,2.16,False
13,2015-05-14,1.48,False
14,2015-05-15,1.72,False
15,2015-05-16,1.12,False
16,2015-05-17,0.56,False
17,2015-05-18,1.6400000000000001,False
18,2015-05-19,2.12,False
19,2015-05-20,2.08,False
20,2015-05-21,2.16,False
21,2015-05-22,3.04,False
22,2015-05-23,0.84,False
23,2015-05-24,1.16,False
24,2015-05-25,0.96,False
25,2015-05-26,0.92,False
26,2015-05-27,2.36,False
27,2015-05-28,2.36,False
28,2015-05-29,2.48,False
29,2015-05-30,0.0,False
30,2015-05-31,1.12,False
0,2015-06-01,3.36,False
1,2015-06-02,2.36,False
2,2015-06-03,2.96,False
3,2015-06-04,3.96,False
4,2015-06-05,1.48,False
5,2015-06-06,1.68,False
6,2015-06-07,0.72,False
7,2015-06-08,3.36,False
8,2015-06-09,2.7600000000000002,False
9,2015-06-10,3.16,False
10,2015-06-11,1.2,False
11,2015-06-12,2.12,False
12,2015-06-13,1.8,False
13,2015-06-14,1.76,False
14,2015-06-15,3.8000000000000003,False
15,2015-06-16,3.92,False
16,2015-06-17,2.6,False
17,2015-06-18,1.8,False
18,2015-06-19,2.92,False
19,2015-06-20,1.08,False
20,2015-06-21,2.16,False
21,2015-06-22,2.96,False
22,2015-06-23,2.2,False
23,2015-06-24,3.8000000000000003,False
24,2015-06-25,2.84,False
25,2015-06-26,4.0,False
26,2015-06-27,1.08,False
27,2015-06-28,0.96,False
28,2015-06-29,2.0,False
29,2015-06-30,3.0,False
0,2015-07-01,1.44,False
1,2015-07-02,1.04,False
2,2015-07-03,0.56,False
3,2015-07-04,0.36,False
4,2015-07-05,0.76,False
5,2015-07-06,1.32,False
6,2015-07-07,0.72,False
7,2015-07-08,1.4000000000000001,False
8,2015-07-09,1.24,False
9,2015-07-10,1.36,False
10,2015-07-11,0.36,False
11,2015-07-12,0.92,False
12,2015-07-13,1.4000000000000001,False
13,2015-07-14,1.12,False
14,2015-07-15,1.04,False
15,2015-07-16,1.8800000000000001,False
16,2015-07-17,1.44,False
17,2015-07-18,0.92,False
18,2015-07-19,0.0,False
19,2015-07-20,1.72,False
20,2015-07-21,1.84,False
21,2015-07-22,4.0,False
22,2015-07-23,1.6400000000000001,False
23,2015-07-24,1.6,False
24,2015-07-25,1.08,False
25,2015-07-26,0.36,False
26,2015-07-27,1.32,False
27,2015-07-28,1.6,False
28,2015-07-29,0.6,False
29,2015-07-30,0.92,False
30,2015-07-31,0.96,False
0,2015-08-01,0.92,False
1,2015-08-02,0.36,False
2,2015-08-03,0.92,False
3,2015-08-04,1.08,False
4,2015-08-05,0.92,False
5,2015-08-06,1.72,False
6,2015-08-07,1.28,False
7,2015-08-08,1.08,False
8,2015-08-09,0.72,False
9,2015-08-10,1.36,False
10,2015-08-11,1.36,False
11,2015-08-12,1.4000000000000001,False
12,2015-08-13,1.4000000000000001,False
13,2015-08-14,1.12,False
14,2015-08-15,0.56,False
15,2015-08-16,0.36,False
16,2015-08-17,1.24,False
17,2015-08-18,0.76,False
18,2015-08-19,0.76,False
19,2015-08-20,1.84,False
20,2015-08-21,1.4000000000000001,False
21,2015-08-22,1.44,False
22,2015-08-23,1.04,False
23,2015-08-24,3.52,False
24,2015-08-25,4.0,False
25,2015-08-26,2.24,False
26,2015-08-27,1.52,False
27,2015-08-28,1.8800000000000001,False
28,2015-08-29,1.28,False
29,2015-08-30,1.24,False
30,2015-08-31,1.32,False
0,2015-09-01,1.8,False
1,2015-09-02,2.96,False
2,2015-09-03,2.84,False
3,2015-09-04,3.08,False
4,2015-09-05,1.16,False
5,2015-09-06,1.0,False
6,2015-09-07,1.32,False
7,2015-09-08,2.36,False
8,2015-09-09,2.36,False
9,2015-09-10,2.12,False
10,2015-09-11,2.04,False
11,2015-09-12,1.2,False
12,2015-09-13,0.72,False
13,2015-09-14,1.76,False
14,2015-09-15,2.44,False
15,2015-09-16,2.04,False
16,2015-09-17,2.8000000000000003,False
17,2015-09-18,0.72,False
18,2015-09-19,0.48,False
19,2015-09-20,0.8,False
20,2015-09-21,2.72,False
21,2015-09-22,2.08,False
22,2015-09-23,4.0,False
23,2015-09-24,2.96,False
24,2015-09-25,1.8800000000000001,False
25,2015-09-26,0.84,False
26,2015-09-27,0.96,False
27,2015-09-28,0.92,False
28,2015-09-29,1.6400000000000001,False
29,2015-09-30,2.84,False
0,2015-10-01,0.9,False
1,2015-10-02,2.1,False
2,2015-10-03,1.55,False
3,2015-10-04,0.75,False
4,2015-10-05,1.55,False
5,2015-10-06,2.6,False
6,2015-10-07,1.1,False
7,2015-10-08,2.0,False
8,2015-10-09,2.0500000000000003,False
9,2015-10-10,0.5,False
10,2015-10-11,0.5,False
11,2015-10-12,1.1,False
12,2015-10-13,3.45,False
13,2015-10-14,2.6,False
14,2015-10-15,1.35,False
15,2015-10-16,1.35,False
16,2015-10-17,1.3,False
17,2015-10-18,0.0,False
18,2015-10-19,0.65,False
19,2015-10-20,3.0,False
20,2015-10-21,5.0,False
21,2015-10-22,3.95,False
22,2015-10-23,3.2,False
23,2015-10-24,1.05,False
24,2015-10-25,0.5,False
25,2015-10-26,2.15,False
26,2015-10-27,3.7,False
27,2015-10-28,3.85,False
28,2015-10-29,3.95,False
29,2015-10-30,2.3000000000000003,False
30,2015-10-31,1.05,False
0,2015-11-01,1.8,False
1,2015-11-02,3.24,False
2,2015-11-03,3.36,False
3,2015-11-04,1.52,False
4,2015-11-05,1.8800000000000001,False
5,2015-11-06,2.96,False
6,2015-11-07,1.68,False
7,2015-11-08,1.32,False
8,2015-11-09,3.16,False
9,2015-11-10,2.24,False
10,2015-11-11,3.48,False
11,2015-11-12,1.16,False
12,2015-11-13,4.0,False
13,2015-11-14,1.52,False
14,2015-11-15,2.2800000000000002,False
15,2015-11-16,2.44,False
16,2015-11-17,2.8000000000000003,False
17,2015-11-18,1.68,False
18,2015-11-19,1.36,False
19,2015-11-20,2.36,False
20,2015-11-21,0.64,False
21,2015-11-22,1.08,False
22,2015-11-23,2.84,False
23,2015-11-24,2.8000000000000003,False
24,2015-11-25,1.32,False
25,2015-11-26,1.76,False
26,2015-11-27,2.56,False
27,2015-11-28,1.32,False
28,2015-11-29,1.08,False
29,2015-11-30,2.56,False
0,2015-12-01,1.72,False
1,2015-12-02,1.92,False
2,2015-12-03,2.7600000000000002,False
3,2015-12-04,2.0,False
4,2015-12-05,0.48,False
5,2015-12-06,1.12,False
6,2015-12-07,2.72,False
7,2015-12-08,1.76,False
8,2015-12-09,3.12,False
9,2015-12-10,2.7600000000000002,False
10,2015-12-11,1.2,False
11,2015-12-12,0.0,False
12,2015-12-13,1.32,False
13,2015-12-14,1.72,False
14,2015-12-15,4.0,False
15,2015-12-16,2.0,False
16,2015-12-17,2.44,False
17,2015-12-18,2.8000000000000003,False
18,2015-12-19,1.2,False
19,2015-12-20,0.72,False
20,2015-12-21,3.08,False
21,2015-12-22,1.48,False
22,2015-12-23,2.88,False
23,2015-12-24,2.24,False
24,2015-12-25,0.8,False
25,2015-12-26,0.48,False
26,2015-12-27,0.48,False
27,2015-12-28,0.84,False
28,2015-12-29,1.92,False
29,2015-12-30,2.16,False
30,2015-12-31,2.16,False
0,2016-01-01,1.02,False
1,2016-01-02,0.3,False
2,2016-01-03,0.6,False
3,2016-01-04,1.92,False
4,2016-01-05,1.74,False
5,2016-01-06,1.98,False
6,2016-01-07,1.8599999999999999,False
7,2016-01-08,1.8599999999999999,False
8,2016-01-09,0.72,False
9,2016-01-10,0.6599999999999999,False
10,2016-01-11,1.44,False
11,2016-01-12,1.98,False
12,2016-01-13,2.28,False
13,2016-01-14,1.44,False
14,2016-01-15,2.88,False
15,2016-01-16,1.2,False
16,2016-01-17,0.6599999999999999,False
17,2016-01-18,0.6,False
18,2016-01-19,0.84,False
19,2016-01-20,1.98,False
20,2016-01-21,2.6999999999999997,False
21,2016-01-22,1.74,False
22,2016-01-23,0.72,False
23,2016-01-24,0.6,False
24,2016-01-25,1.56,False
25,2016-01-26,2.2199999999999998,False
26,2016-01-27,6.0,False
27,2016-01-28,5.1,False
28,2016-01-29,3.12,False
29,2016-01-30,1.08,False
30,2016-01-31,0.42,False
0,2016-02-01,2.4,False
1,2016-02-02,4.0,False
2,2016-02-03,2.96,False
3,2016-02-04,3.2,False
4,2016-02-05,2.48,False
5,2016-02-06,0.64,False
6,2016-02-07,0.64,False
7,2016-02-08,2.8000000000000003,False
8,2016-02-09,2.8000000000000003,False
9,2016-02-10,3.2800000000000002,False
10,2016-02-11,8.0,False
11,2016-02-12,7.84,False
12,2016-02-13,2.08,False
13,2016-02-14,1.04,False
14,2016-02-15,2.4,False
15,2016-02-16,3.44,False
16,2016-02-17,4.24,False
17,2016-02-18,5.5200000000000005,False
18,2016-02-19,4.4,False
19,2016-02-20,0.4,False
20,2016-02-21,0.64,False
21,2016-02-22,4.16,False
22,2016-02-23,3.2,False
23,2016-02-24,4.0,False
24,2016-02-25,2.96,False
25,2016-02-26,2.64,False
26,2016-02-27,0.4,False
27,2016-02-28,1.28,False
28,2016-02-29,1.92,False
0,2016-03-01,3.22,False
1,2016-03-02,5.880000000000001,False
2,2016-03-03,4.340000000000001,False
3,2016-03-04,7.000000000000001,False
4,2016-03-05,1.54,False
5,2016-03-06,1.54,False
6,2016-03-07,2.9400000000000004,False
7,2016-03-08,6.23,False
8,2016-03-09,2.9400000000000004,False
9,2016-03-10,4.970000000000001,False
10,2016-03-11,3.99,False
11,2016-03-12,1.8900000000000001,False
12,2016-03-13,0.6300000000000001,False
13,2016-03-14,4.0600000000000005,False
14,2016-03-15,3.2900000000000005,False
15,2016-03-16,2.45,False
16,2016-03-17,4.41,False
17,2016-03-18,3.7100000000000004,False
18,2016-03-19,2.5200000000000005,False
19,2016-03-20,0.9100000000000001,False
20,2016-03-21,3.5700000000000003,False
21,2016-03-22,5.250000000000001,False
22,2016-03-23,4.2700000000000005,False
23,2016-03-24,4.69,False
24,2016-03-25,2.1,False
25,2016-03-26,2.5900000000000003,False
26,2016-03-27,1.33,False
27,2016-03-28,3.1500000000000004,False
28,2016-03-29,3.2900000000000005,False
29,2016-03-30,5.53,False
30,2016-03-31,4.130000000000001,False
0,2016-04-01,3.1799999999999997,False
1,2016-04-02,2.2199999999999998,False
2,2016-04-03,0.54,False
3,2016-04-04,2.76,False
4,2016-04-05,4.38,False
5,2016-04-06,2.46,False
6,2016-04-07,2.6399999999999997,False
7,2016-04-08,3.2399999999999998,False
8,2016-04-09,1.68,False
9,2016-04-10,1.08,False
10,2016-04-11,3.9,False
11,2016-04-12,3.7199999999999998,False
12,2016-04-13,4.56,False
13,2016-04-14,5.279999999999999,False
14,2016-04-15,3.06,False
15,2016-04-16,1.14,False
16,2016-04-17,0.72,False
17,2016-04-18,2.76,False
18,2016-04-19,2.58,False
19,2016-04-20,2.58,False
20,2016-04-21,4.5,False
21,2016-04-22,2.58,False
22,2016-04-23,1.14,False
23,2016-04-24,1.26,False
24,2016-04-25,2.88,False
25,2016-04-26,2.58,False
26,2016-04-27,6.0,False
27,2016-04-28,5.16,False
28,2016-04-29,3.9,False
29,2016-04-30,0.6,False
0,2016-05-01,1.3,False
1,2016-05-02,2.5,False
2,2016-05-03,3.3000000000000003,False
3,2016-05-04,2.2,False
4,2016-05-05,3.1500000000000004,False
5,2016-05-06,4.1000000000000005,False
6,2016-05-07,0.65,False
7,2016-05-08,1.3,False
8,2016-05-09,4.2,False
9,2016-05-10,4.9,False
10,2016-05-11,1.35,False
11,2016-05-12,2.75,False
12,2016-05-13,4.0,False
13,2016-05-14,1.3,False
14,2016-05-15,0.9500000000000001,False
15,2016-05-16,3.0,False
16,2016-05-17,3.0,False
17,2016-05-18,1.6500000000000001,False
18,2016-05-19,4.95,False
19,2016-05-20,4.65,False
20,2016-05-21,1.3,False
21,2016-05-22,1.3,False
22,2016-05-23,4.1000000000000005,False
23,2016-05-24,3.0,False
24,2016-05-25,5.0,False
25,2016-05-26,2.35,False
26,2016-05-27,2.6500000000000004,False
27,2016-05-28,0.65,False
28,2016-05-29,0.65,False
29,2016-05-30,0.8500000000000001,False
30,2016-05-31,2.5,False
0,2016-06-01,1.92,False
1,2016-06-02,1.6199999999999999,False
2,2016-06-03,1.2,False
3,2016-06-04,0.6,False
4,2016-06-05,0.0,False
5,2016-06-06,1.7999999999999998,False
6,2016-06-07,1.98,False
7,2016-06-08,1.7999999999999998,False
8,2016-06-09,3.0,False
9,2016-06-10,2.58,False
10,2016-06-11,0.78,False
11,2016-06-12,0.36,False
12,2016-06-13,1.26,False
13,2016-06-14,1.92,False
14,2016-06-15,2.4,False
15,2016-06-16,2.4,False
16,2016-06-17,1.68,False
17,2016-06-18,1.92,False
18,2016-06-19,0.0,False
19,2016-06-20,2.4,False
20,2016-06-21,2.28,False
21,2016-06-22,2.1,False
22,2016-06-23,1.8599999999999999,False
23,2016-06-24,6.0,False
24,2016-06-25,1.14,False
25,2016-06-26,0.78,False
26,2016-06-27,4.38,False
27,2016-06-28,3.5999999999999996,False
28,2016-06-29,2.46,False
29,2016-06-30,2.34,False
0,2016-07-01,4.14,False
1,2016-07-02,0.54,False
2,2016-07-03,1.08,False
3,2016-07-04,0.96,False
4,2016-07-05,4.56,False
5,2016-07-06,5.34,False
6,2016-07-07,4.68,False
7,2016-07-08,5.58,False
8,2016-07-09,0.54,False
9,2016-07-10,0.54,False
10,2016-07-11,4.8,False
11,2016-07-12,4.74,False
12,2016-07-13,2.16,False
13,2016-07-14,3.0,False
14,2016-07-15,4.4399999999999995,False
15,2016-07-16,1.14,False
16,2016-07-17,1.68,False
17,2016-07-18,2.88,False
18,2016-07-19,3.12,False
19,2016-07-20,3.9,False
20,2016-07-21,3.42,False
21,2016-07-22,4.4399999999999995,False
22,2016-07-23,0.84,False
23,2016-07-24,1.38,False
24,2016-07-25,2.16,False
25,2016-07-26,3.54,False
26,2016-07-27,6.0,False
27,2016-07-28,4.08,False
28,2016-07-29,3.48,False
29,2016-07-30,1.14,False
30,2016-07-31,1.38,False
0,2016-08-01,3.85,False
1,2016-08-02,5.0,False
2,2016-08-03,3.9000000000000004,False
3,2016-08-04,2.4000000000000004,False
4,2016-08-05,3.9000000000000004,False
5,2016-08-06,0.0,False
6,2016-08-07,1.4500000000000002,False
7,2016-08-08,2.75,False
8,2016-08-09,1.5,False
9,2016-08-10,1.85,False
10,2016-08-11,4.1000000000000005,False
11,2016-08-12,4.55,False
12,2016-08-13,2.85,False
13,2016-08-14,0.7000000000000001,False
14,2016-08-15,2.6,False
15,2016-08-16,3.1500000000000004,False
16,2016-08-17,2.2,False
17,2016-08-18,2.25,False
18,2016-08-19,2.6,False
19,2016-08-20,0.75,False
20,2016-08-21,0.7000000000000001,False
21,2016-08-22,3.7,False
22,2016-08-23,2.2,False
23,2016-08-24,4.3,False
24,2016-08-25,3.85,False
25,2016-08-26,2.5,False
26,2016-08-27,2.75,False
27,2016-08-28,0.7000000000000001,False
28,2016-08-29,3.45,False
29,2016-08-30,4.05,False
30,2016-08-31,3.2,False
0,2016-09-01,2.08,False
1,2016-09-02,2.52,False
2,2016-09-03,1.0,False
3,2016-09-04,1.2,False
4,2016-09-05,0.88,False
5,2016-09-06,3.24,False
6,2016-09-07,2.6,False
7,2016-09-08,2.08,False
8,2016-09-09,3.08,False
9,2016-09-10,1.0,False
10,2016-09-11,0.6,False
11,2016-09-12,2.48,False
12,2016-09-13,3.08,False
13,2016-09-14,2.72,False
14,2016-09-15,4.0,False
15,2016-09-16,3.56,False
16,2016-09-17,1.16,False
17,2016-09-18,1.16,False
18,2016-09-19,1.36,False
19,2016-09-20,1.68,False
20,2016-09-21,2.88,False
21,2016-09-22,2.7600000000000002,False
22,2016-09-23,3.2,False
23,2016-09-24,1.76,False
24,2016-09-25,0.6,False
25,2016-09-26,1.52,False
26,2016-09-27,2.84,False
27,2016-09-28,1.8800000000000001,False
28,2016-09-29,2.36,False
29,2016-09-30,1.4000000000000001,False
0,2016-10-01,0.45,False
1,2016-10-02,0.4,False
2,2016-10-03,2.0500000000000003,False
3,2016-10-04,1.6500000000000001,False
4,2016-10-05,0.9500000000000001,False
5,2016-10-06,2.6500000000000004,False
6,2016-10-07,3.25,False
7,2016-10-08,0.45,False
8,2016-10-09,0.8500000000000001,False
9,2016-10-10,1.7000000000000002,False
10,2016-10-11,2.0500000000000003,False
11,2016-10-12,1.1500000000000001,False
12,2016-10-13,0.9500000000000001,False
13,2016-10-14,2.35,False
14,2016-10-15,0.45,False
15,2016-10-16,0.65,False
16,2016-10-17,1.5,False
17,2016-10-18,1.4500000000000002,False
18,2016-10-19,1.1,False
19,2016-10-20,1.85,False
20,2016-10-21,3.1,False
21,2016-10-22,2.6,False
22,2016-10-23,0.8500000000000001,False
23,2016-10-24,2.2,False
24,2016-10-25,2.2,False
25,2016-10-26,5.0,False
26,2016-10-27,4.7,False
27,2016-10-28,2.75,False
28,2016-10-29,0.65,False
29,2016-10-30,0.8500000000000001,False
30,2016-10-31,2.6500000000000004,False
0,2016-11-01,3.78,False
1,2016-11-02,1.98,False
2,2016-11-03,1.98,False
