"Date","Price","Open","High","Low","Vol.","Change %"
"Nov 15, 2017","262.86","261.42","264.77","260.15","2.51M","0.42%"
"Nov 14, 2017","261.76","262.00","262.40","260.20","2.36M","-0.25%"
"Nov 13, 2017","262.42","261.67","263.36","260.49","2.60M","0.60%"
"Nov 10, 2017","260.85","262.11","262.50","259.60","1.74M","-0.70%"
"Nov 09, 2017","262.70","265.01","266.75","259.56","3.22M","-1.08%"
"Nov 08, 2017","265.57","266.14","267.62","265.29","2.84M","-0.21%"
"Nov 07, 2017","266.13","264.07","267.28","264.07","3.21M","0.78%"
"Nov 06, 2017","264.07","262.62","265.84","262.53","2.91M","0.89%"
"Nov 03, 2017","261.75","262.42","263.79","260.08","2.61M","-0.34%"
"Nov 02, 2017","262.63","258.31","263.24","258.00","2.53M","1.60%"
"Nov 01, 2017","258.50","258.29","259.41","256.24","2.93M","0.20%"
"Oct 31, 2017","257.98","259.34","259.93","257.47","2.74M","-0.49%"
"Oct 30, 2017","259.25","255.45","260.41","255.33","3.03M","1.09%"
"Oct 27, 2017","256.46","258.26","259.50","255.80","2.90M","-1.08%"
"Oct 26, 2017","259.27","259.72","261.44","257.31","3.42M","0.33%"
"Oct 25, 2017","258.42","264.78","266.00","254.50","7.90M","-2.85%"
"Oct 24, 2017","266.00","263.24","267.21","263.24","4.40M","1.40%"
"Oct 23, 2017","262.32","265.13","265.98","262.14","3.30M","-0.92%"
"Oct 20, 2017","264.75","260.36","264.83","259.44","3.96M","2.20%"
"Oct 19, 2017","259.04","258.98","259.10","256.03","2.59M","-0.38%"
"Oct 18, 2017","260.04","258.47","260.73","256.66","2.05M","0.55%"
"Oct 17, 2017","258.62","256.49","259.05","256.26","2.52M","-0.44%"
"Oct 16, 2017","259.75","261.50","262.00","259.69","1.82M","-0.38%"
"Oct 13, 2017","260.74","262.90","263.79","260.74","2.24M","-0.45%"
"Oct 12, 2017","261.91","260.95","262.98","260.00","2.58M","0.18%"
"Oct 11, 2017","261.44","261.32","261.65","259.02","2.89M","0.20%"
"Oct 10, 2017","260.93","259.74","261.06","257.20","2.74M","0.98%"
"Oct 09, 2017","258.39","259.00","259.00","257.11","2.15M","-0.07%"
"Oct 06, 2017","258.58","258.00","258.90","257.06","2.74M","-0.12%"
"Oct 05, 2017","258.89","255.28","258.99","254.78","3.94M","1.22%"
"Oct 04, 2017","255.76","256.12","257.13","254.07","3.03M","0.12%"
"Oct 03, 2017","255.46","255.99","258.26","254.69","3.16M","-0.21%"
"Oct 02, 2017","255.99","254.65","255.99","253.53","2.69M","0.70%"
"Sep 29, 2017","254.21","253.85","255.26","252.59","2.53M","-0.02%"
"Sep 28, 2017","254.27","254.11","255.80","251.17","2.59M","-0.40%"
"Sep 27, 2017","255.28","255.27","258.77","253.97","3.84M","0.62%"
