,date,PEP stock,isPartial
14,2019-03-15,48.28,False
15,2019-03-16,35.36,False
16,2019-03-17,11.56,False
17,2019-03-18,21.080000000000002,False
18,2019-03-19,35.36,False
19,2019-03-20,21.080000000000002,False
20,2019-03-21,59.160000000000004,False
21,2019-03-22,49.64,False
22,2019-03-23,36.04,False
23,2019-03-24,10.88,False
24,2019-03-25,15.64,False
25,2019-03-26,68.0,False
26,2019-03-27,42.160000000000004,False
27,2019-03-28,37.400000000000006,False
28,2019-03-29,61.2,False
29,2019-03-30,12.24,False
30,2019-03-31,17.68,False
